Quality,#1 ID,#2 ID,#1 String,#2 String
1,4177,4083,The decomposed remains of 17-year-old Max Guarino of Manhattan were found floating near City Island April 25 .,"Max Guarino , 17 , was found April 25 in the water off City Island ."
1,740726,739960,"The group will be headed by State Department official John S. Wolf , who has served in Australia , Vietnam , Greece and Pakistan .","The group will be headed by John S. Wolf , an assistant secretary of state who has served in Australia , Vietnam , Greece and Pakistan ."
0,1010039,1010063,"Dayton finished 24-6 last season , won the Atlantic-10 Conference championship and was a No. 4 seed in the NCAA Tournament .","That season , the Rams finished the regular season ranked 11th and were a No. 2 seed in the NCAA tournament ."
1,2739143,2739301,Hearing was partially restored by an electronic ear implant .,An electronic implant has helped Limbaugh regain most of his hearing .
1,822517,822439,"For the weekend , the top 12 movies grossed $ 157.1 million , up 52 percent from the same weekend a year earlier .","The overall box office soared , with the top 12 movies grossing $ 157.1 million , up 52 percent from a year ago ."
0,554905,554627,Claire had advanced to the third round of the 76th annual Scripps Howard National Spelling Bee .,"One by one they strolled to the microphone , all 251 youngsters in the 76th Scripps Howard National Spelling Bee ."
1,2715952,2715935,The SEC said on Thursday its staff was preparing to draw up rules to combat trading abuses .,Last week the Securities and Exchange Commission said its staff was preparing to draw up rules to combat trading abuses .
1,1414845,1415072,Chapman was not immediately arrested and is expected to appear for arraignment July 3 .,"Mr. Chapman , who hasn 't been arrested , is expected to appear for arraignment next Thursday , prosecutors said ."
1,1712179,1712278,He found that men who had ejaculated more than five times a week in their 20s were a third less likely to develop aggressive prostate cancer later in life .,Those who ejaculated more than five times a week were a third less likely to develop serious prostate cancer in later life .
1,54142,53641,"Next Monday at about 2 p.m. ( CST ) , hospital officials in and near Chicago will notice a sudden increase in people complaining of flu-like symptoms .","Around the same time , hospital officials in and near Chicago will notice a sudden increase in people complaining of flu-like symptoms ."
1,539375,539596,"A female attendant , 25 , was slashed across the face as the attacker closed on the cockpit .","A female colleague , 25 , was slashed across the face as the man continued to try to reach the front of the plane ."
1,2919853,2919804,Massachusetts regulators and the Securities and Exchange Commission on Tuesday pressed securities fraud charges against Putnam Investments and two of its former portfolio managers for alleged improper mutual fund trading .,State and federal securities regulators filed civil charges against Putnam Investments and two portfolio managers in the ever-expanding mutual fund trading scandal .
0,143800,143664,"The ECB has cut interest rates six times over that period , from 4.75 percent in October 2000 to 2.5 percent .",The ECB has cut rates from 4.75 percent in October 2000 to 2.5 percent in that period .
0,3034696,3034584,Vanderpool said the gunmen were retaliating because the other group had taken the smugglers ' human cargo earlier .,"One group had taken the other group 's human cargo earlier , he said ."
1,747160,747144,""" We have concluded that the outlook for price stability over the medium term has improved significantly since our last decision to lower interest rates , "" Duisenberg said .","In a statement , the ECB said the outlook for price stability over the medium term had "" improved significantly "" since its last decision to lower interest rates in March ."
1,1895295,1895167,British police arrested 21 people early Tuesday in connection with the suspected ritual murder of an African boy whose torso was found in the Thames River .,Police have arrested 21 people in connection with the murder of a young Nigerian child whose headless and limbless torso was found floating in the river Thames .
1,512669,512160,"Gov. Rick Perry has said that while he opposes gambling expansion , he would be reluctant to veto continuation of the Lottery Commission .","Gov. Rick Perry opposes expansion of gambling but has said he would be "" hard-pressed "" to veto the lottery sunset bill ."
0,2832301,2832197,The deficit is still expected to top $ 500 billion in 2004 -- even with an improving economy .,But Mr. Bolten cautioned that the deficit was still likely to exceed $ 500 billion in the 2004 fiscal year .
0,821367,821695,"Whoever is selected will report directly to Robert Liscouski , the assistant secretary of homeland security for infrastructure protection .","The NCSD has about 60 employees , Robert Liscouski , the assistant secretary of homeland security for infrastructure protection , said at a briefing today ."
1,173827,173719,The dollar was also helped by concerns about possible yen- selling intervention by Japanese authorities .,The dollar was helped on Friday by talk of yen-selling intervention by Japanese authorities on Thursday and Friday .
1,1097577,1097664,"Contrary to what PeopleSoft management would have you believe , Oracle intends to fully support PeopleSoft customers and products for many years to come . ""","Ellison said that contrary to the contentions of PeopleSoft management , Oracle intends to "" fully support PeopleSoft customers and products "" for many years to come ."
1,775854,775892,"On Monday , Christian Ganczarski was apprehended at the airport and was to appear before an anti-terrorism judge soon , the officials said .","On Monday , Christian Ganczarski was apprehended at the airport and was to appear before an anti-terrorism judge in the coming days , the officials said on condition of anonymity ."
1,1747026,1747118,"Even her request , decades later , to attend her father 's funeral on the island was denied .","Years later , Cuba refused permission for her to attend her father 's funeral ."
0,269343,269287,""" I think we should leave them as they are , "" said Lott , R-Miss . , of the current ownership rules during a Senate Commerce Committee hearing .",""" I think we should hesitate , "" Olympia Snowe , R-Maine , said at a Senate Commerce Committee hearing ."
1,3106460,3106512,""" No one has anything to fear from being correctly identified but everything to fear from their identity being stolen or misused , "" Mr Blunkett said .","He added : "" No one has anything to fear from being correctly identified , but everything to fear from their identity being stolen or misused . """
1,2706551,2706185,"While Bolton apparently fell and was immobilized , Selenski used the mattress to scale a 10-foot , razor-wire fence , Fischi said .","After the other inmate fell , Selenski used the mattress to scale a 10-foot , razor-wire fence , Fischi said ."
1,1771131,1771091,It also offers a built-in NAND flash boot loader so that high-density NAND flash memory can be used without having to install an additional support chip .,"The S3C2440 has a built-in NAND flash boot loader , for example , so that high-density NAND flash memory can be installed without an additional support chip ."
0,50656,50518,""" Fighting continued until midnight , "" western rebel commander Ousmane Coulibaly told Reuters by satellite phone on Sunday .",""" They ransacked and burned the two villages completely , "" rebel commander Ousmane Coulibaly told Reuters by satellite phone from the bush ."
1,2315356,2315463,The three priests were careful to go through church channels first as they exercised their rights under canon law .,"The priests went through church channels first , exercising their rights under canon law ."
1,1179259,1179239,"They were not supplied or given to us but unearthed by our reporter , David Blair , in the Foreign Ministry in Baghdad . ""","They were not supplied or given to us , but unearthed by our reporter "" in Iraq 's foreign ministry , he said ."
1,967485,967554,"It said the operation , which began on Monday , was part of "" the continued effort to eradicate Baath Party loyalists , paramilitary groups and other subversive elements . ""","A statement from the allied command said that the raid was part of "" the continued effort to eradicate Baath Party loyalists , paramilitary groups and other subversive elements . """
1,1466168,1466246,"During the flight , engineers misjudged the extent of the damage , and even during that period they lamented that the liftoff photography was poor .","During the flight , engineers underestimated the extent of the damage , and even then lamented that the liftoff photography was so poor ."
1,1636060,1635946,"Michel , who remains in the government , denied that US pressure had provoked the government 's move .","Michel , who has stayed in the new government , denied that it was U.S. pressure which had provoked the government 's move ."
1,3085147,3085018,The airline said the results showed that its recovery programme and other initiatives were helping to offset a continued deterioration in revenues .,It said today ’ s results showed that programme and other measures were helping to offset a continued deterioration in revenues .
0,1901007,1901069,"In Britain , temperatures threatened to top the 37.1 C ( 98.8 F ) all-time high .",Western and southwestern Germany were expected to see temperatures hit 38 C ( 100.4 F ) .
1,1777871,1777960,"The matriarch - who celebrates her 81st birthday next month - was yesterday thanked for her generosity by model and actor Sarah O 'Hare , the National Breast Cancer Foundation patron .","The matriarch , who celebrates her 81st birthday next month , was thanked personally yesterday for her generosity by actress Sarah O 'Hare , National Breast Cancer Foundation patron ."
1,1263107,1263625,Media giant Vivendi Universal EAUG.PA V.N set to work sifting through bids for its U.S. entertainment empire on Monday in a multibillion-dollar auction of some of Hollywood 's best-known assets .,Media moguls jostled for position as the deadline for bids for Vivendi Universal 's U.S. entertainment empire neared on Monday in an auction of some of Hollywood 's best-known assets .
1,347022,347003,Taiwan had been relatively free of the viral infection until a fiasco at a Taipei hospital in late April caused the number of infections to skyrocket .,Taiwan had been relatively free of the viral infection until a severe outbreak at a Taipei hospital in late April .
0,772613,772655,"Federal agent Bill Polychronopoulos said it was not known if the man , 30 , would be charged .",Federal Agent Bill Polychronopoulos said last night the man involved in the Melbourne incident had been unarmed .
1,71282,71506,The seizure of the money was confirmed by a US Treasury official assigned to work with Iraqi financial officers in Baghdad in rebuilding the country 's banking and financial system .,The seizure of the money was confirmed by a United States Treasury official assigned to work with Iraqi financial officers here to rebuild the country 's banking and financial system .
1,2338968,2339109,"A nationally known computer hacker is being sought on a federal arrest warrant stemming from a sealed complaint in New York , a federal defender in California said Friday .","SACRAMENTO A nationally known itinerant computer hacker faces a federal arrest warrant on a sealed federal complaint in New York , a federal defender in California said Friday ."
1,666915,667358,"However , prosecutors have declined to take criminal action against guards , though Fine said his inquiry is not finished .","Prosecutors have declined to take criminal action against corrections officers , although Fine said his inquiry was not finished ."
1,2706544,2706227,"Selenski 's partner in the jailbreak , Scott Bolton , injured his ankle , pelvis and ribs during the escape attempt , Warden Gene Fischi said .","Selenski 's partner in the Friday jailbreak , Scott Bolton , was injured in the escape and hospitalized ."
1,1750716,1750740,""" We condemn and denounce the Governing Council , which is headed by the United States , "" Moqtada al-Sadr said .",""" We condemn the Governing Council headed by the United States , "" Sadr said in a fiery sermon at Koufa mosque near Najaf ."
1,1033204,1033365,"O 'Brien was charged with leaving the scene of a fatal accident , a felony .","Bishop Thomas O 'Brien , 67 , was booked on a charge of leaving the scene of a fatal accident ."
1,2820522,2820367,Medical experts said the condition was mildly worrying but easily-manageable .,Medical experts said Blair 's problem was worrying but relatively common and easily manageable .
0,1513394,1513490,""" There are some who feel that if they attack us , we may decide to leave prematurely , "" Mr Bush said at the White House .",""" There are some who feel like conditions are such that they can attack us there , "" Bush told reporters at the White House on Wednesday ."
1,894010,893837,Officials with North Carolina Speedway at Rockingham could not be reached .,NASCAR officials could not be reached for comment Tuesday .
1,1745242,1745319,That information was first reported in today 's editions of the New York Times .,The information was first printed yesterday in the New York Times .
1,2661769,2661835,"Additionally , the new Server Admin tool is intended to make it easy for system administrators to set up , manage and monitor the services built into Panther Server .","In addition , Apple 's new Server Admin tool makes it easy for system administrators to set up , manage and monitor the complete set of services built into Panther Server ."
1,811375,811232,"Strikingly , the poll saw little difference between women and men in their feelings towards Mrs Clinton .","Strikingly , the poll saw very little difference between women and men in their feelings about the former First Lady ."
0,1703384,1703477,Hampton Township is just northeast of Bay City and about 100 miles from Bloomfield Township .,"Hampton Township is located a few kilometers northeast of Bay City , near Michigan 's Thumb ."
1,3271341,3271457,""" The United States welcomes a greater NATO role in Iraq 's stabilization , "" Powell said .",""" The United States welcomes a greater NATO role in Iraq 's stabilization , "" Mr. Powell told his colleagues in a speech today ."
0,375988,375914,She appeared in federal court there Monday and was expected to be transferred to Houston in two weeks .,Holloway surrendered in Cleveland on Friday and was expected to be transferred to Houston in two weeks .
1,1740656,1740677,"A Commerce spokesman issued a brief statement late Friday , noting that the task force "" evaluated regions of the world that are vital to global energy supply . """,""" The energy task force evaluated regions of the world that are vital to global energy supply , "" the statement said ."
0,394015,394435,"One question was whether France , which infuriated Washington by leading the charge against U.N. authorization for the war , would vote "" Yes "" or abstain .","France , which infuriated Washington by leading the charge against U.N. approval for the war , also sought changes ."
1,753887,753925,The first vulnerability is a buffer overrun that results from IE 's failure to properly determine an object type returned from a Web server .,"First up , Microsoft said a buffer overrun vulnerability occurs because IE does not properly determine an object type returned from a Web server ."
0,709,140,"Holden toured Northmoor , a small town in Platte County , Mo . , where between 25 and 30 homes were either damaged or destroyed .","Mr. Holden toured Northmoor , where between 25 and 30 homes were either damaged or destroyed and the town hall and police station also were damaged ."
1,2742219,2742206,The chip also features an updated LongRun power and heat management system .,It also features Nvidia 's own PowerMizer power management system .
1,3443049,3443098,"Drinking more coffee may reduce the risk of developing the most common form of diabetes , a study has found .","Drinking caffeinated coffee , you see , may significantly reduce your risk of type 2 diabetes , the most common form of the disease ."
1,2303745,2303559,"He faces up to 10 years in prison and a $ 250,000 fine if convicted .","If convicted , Parson faces up to 10 years in federal prison and a fine of up to $ 250,000 ."
1,713224,713249,"Testing of the swimsuit at a state police lab and at a private lab in Virginia had not yet been able determine whether it belonged to Bish , Conte said .","Testing at a Massachusetts State Police lab and a private Virginia lab has not been able to determine whether the swimsuit belonged to Bish , Conte said yesterday ."
1,1022631,1022710,Jim Furyk celebrated his first Father 's Day as a father by winning his first major golf championship .,"His first Father 's Day as a dad , his first major as a champion ."
1,3393882,3393858,"Police searched Tanzi 's home near Parma on Wednesday , and prosecutors had sought to interrogate him that day only to find he had left Italy for an undisclosed foreign country .","Magistrates searched Tanzi 's home near Parma on Wednesday and tried to question him the same day , only to find he had left Italy for an undisclosed foreign country ."
1,2809238,2809225,The two men were allegedly trying to engage Russian exiles in Britain in the assassination plot .,The informant alleged that the two arrested men were trying to engage Russian exiles in Britain in the conspiracy to kill Mr Putin .
1,2632317,2632336,The US Federal Trade Commission has also filed a lawsuit challenging Rambus .,Still pending against Rambus is a lawsuit brought by the Federal Trade Commission .
1,52697,52210,Appleton said police continue to hold out the possibility that more than one person was involved in the poisonings .,He said investigators have not ruled out the possibility that more than one person was behind the poisonings .
0,58543,58516,"The tech-heavy Nasdaq Stock Markets composite index added 14.17 points or 0.94 per cent to 1,517.05 .","The Nasdaq Composite index , full of technology stocks , was lately up around 18 points ."
1,2694821,2694682,""" You know I have always tried to be honest with you and open about my life , "" Limbaugh , 52 , said during a stunning admission aired nationwide .",""" You know I have always tried to be honest with you and open about my life , "" Limbaugh said Friday on his program ."
1,3035675,3035707,Several of the questions asked by the audience in the fast-paced forum were new to the candidates .,Several of the audience questions were new to the candidates as well .
1,23807,23792,"Based on experience elsewhere , it could take up to two years before regular elections are held , he added .","U.S. military officials have said it could take up to two years before regular elections are held , based on experiences elsewhere in the world ."
1,1240324,1240337,The Hulk weekend take surpasses the previous June record of $ 54.9-million for Austin Powers : The Spy Who Shagged Me .,"It beat the previous record of $ 54.9 set by 1999 's "" Austin Powers : The Spy Who Shagged Me . """
1,2933692,2933859,Atlanta 's Hartsfield International Airport will test a nationwide security system that will collect fingerprints and take photographs of millions of foreign visitors each year .,Atlanta 's Hartsfield International Airport will be the testing site next month for a nationwide security system that will collect fingerprints and take photographs of millions of foreign visitors each year .
1,636315,636406,"The news will be announced Monday morning in Dallas at Tech Ed 2003 during a keynote by Paul Flessner , senior vice president of Microsoft 's Server Platform Division .","The plan is expected be disclosed Monday morning at Tech Ed 2003 during a keynote by Paul Flessner , senior vice president of Microsoft 's Server Platform Division ."
1,859790,859269,"The contract also includes a $ 200,000 buyout .","Perkins also had a $ 200,000 buyout clause in his contract ."
0,746176,745950,"The broader Standard & Poor 's 500 Index .SPX was up 3.41 points , or 0.35 percent , at 967.00 , also its highest close so far this year .","The broader Standard & Poor 's 500 Index .SPX was down 0.04 points , or 0 percent , at 971.52 ."
0,1914185,1913978,"Peter Smith , a planetary scientist at the University of Arizona , leads the $ 325 million Phoenix mission .","TEGA is the product of University of Arizona planetary scientist William Boynton , co-investigator on the Phoenix mission ."
1,327456,327366,Economists said that raised the odds of a rate cut at the Fed 's next meeting on June 24-25 .,Economists said those concerns raised the odds that the Fed might reduce rates at its next meeting on June 24-25 .
1,2758339,2758298,""" We have an incredible amount of work to do , but it 's not in [ designing new ] instruction set architectures .",""" We 've got an incredible amount of work to do , but it ain 't in the instruction set , "" he said ."
1,201919,201848,"He wants to kill him , but then I suppose I 'd be that angry too if somebody tried to kill my old man , "" he said .",""" He 's wild , he wants to kill him , but then I suppose I 'd be that angry too if somebody tried to kill my old man . """
0,1534981,1534961,Dowdell was transported to Boston Medical Center with nonlife-threatening injuries .,Both were taken to Boston Medical Center .
0,2551891,2551563,The poll had a margin of error of plus or minus 2 percentage points .,It had a margin of sampling error of plus or minus four percentage points and was conducted Thursday through Saturday .
0,1143142,1143187,The provision requires the secretary of Health and Human Services ( news - web sites ) to certify that the importations can be done safely and will be cost-effective .,But the measure also requires the secretary of health and human services to certify that the reimportation can be done safely .
1,14874,14831,"Powell fired back : "" He 's accusing the president of a ludicrous act , "" he said .","If so , Powell said , he 's calling the president ludicrous , too ."
1,775031,775074,A prosecutor said investigators were searching his home in Muenster in the presence of his wife when news of his death arrived .,"Investigators were searching his home in Muenster in the presence of his wife when news of his death came , prosecutor Wolfgang Schweer said ."
1,1438505,1438576,""" PeopleSoft has consistently maintained that the proposed combination of PeopleSoft and Oracle faces substantial regulatory delays and a significant likelihood that the transaction would be prohibited . """,PeopleSoft has argued that an Oracle takeover would face substantial regulatory delays and a significant likelihood that the transaction would be prohibited .
1,1398957,1398780,"They calculate that one-third of those taking the drug would gain an average of 11 years of life , free of cardiovascular disease .","Still , the scientists said , a third of those taking it would benefit , gaining an average of 11 years free of cardiovascular disease ."
1,129988,130086,"The broad Standard & Poor 's 500 Index < .SPX > lost 6 points , or 0.71 percent , to 927 .",The broad Standard & Poors 500-stock index was down 4.77 points to 929.62 .
1,2250458,2250584,"A key to that effort was the company 's introduction of a 10-year , 100,000-mile warranty , meant to reassure buyers that they could trust the Korean company .","Mr. O 'Neill had a solution : a 10-year , 100,000-mile warranty , meant to reassure buyers that they could trust Hyundai ."
1,200221,200024,"In a letter sent to The Times and read to the Associated Press after his resignation , Blair blamed "" personal issues "" and apologized for his "" lapse of journalistic integrity . ""","In a letter sent to The New York Times after his resignation , Mr Blair blamed "" personal issues "" and apologised for his "" lapse of journalistic integrity "" ."
1,2798317,2798487,Ten police officers were facing disciplinary action yesterday after they abandoned their night patrol to watch David Blaine .,Ten police officers were facing disciplinary action today after they abandoned their street patrol to go and watch the American illusionist David Blaine .
0,117405,116942,The Mariners torched Randy Choate and Juan Acevedo in the eighth for four runs and a 12-5 bulge .,The Mariners piled on against Randy Choate and Juan Acevedo in the bottom of the inning .
1,2236726,2236448,Every day more American soldiers die .,We 're losing one or two American soldiers every day .
1,654228,654098,"The SEC specifically advised IBM that this is a fact-finding investigation and that it has not reached any conclusions related to this matter , IBM said in a statement .",Big Blue says the SEC calls the action a fact-finding investigation and has not reached any conclusions related to this matter .
1,2129589,2129472,Bush said that he ordered the Treasury Department to freeze the assets after the suicide bombing in Jerusalem that killed 20 people Tuesday .,"Bush said in a statement that he ordered the U.S. Treasury Department to act following Tuesday 's suicide bombing attack in Jerusalem , which killed 20 people ."
1,2003451,2003409,"Frank Partnoy , a securities law professor at the University of San Diego , said the case suggested that Merrill 's oversight and control of its executives were inadequate .","Frank Partnoy , a securities-law professor at the University of San Diego School of Law , said the case suggests Merrill Lynch 's oversight and control of its executives was inadequate ."
0,882790,883117,"Three-year-old Jaryd Atadero vanished on Oct. 2 , 1999 while on a hiking trip with a church group .",He was on a hiking trip that day with a church group .
0,2559762,2559517,"Duque will return to Earth Oct. 27 with the station 's current crew , U.S. astronaut Ed Lu and Russian cosmonaut Yuri Malenchenko .",Currently living onboard the space station are American astronaut Ed Lu and Russian cosmonaut Yuri Malenchenko .
1,603351,603372,"The two forms account for about 30 percent of the approximately 7 million immigration benefits applications received annually , immigration officials said .",The two forms constitute 30 percent of the 7 million applications filed to the bureau each year .
1,919801,919939,"In a televised interview on Wednesday , ECB President Wim Duisenberg said it was too soon to discuss further interest rate cuts in the 12-nation euro zone .",European Central Bank President Wim Duisenberg said in a televised interview that it was too soon to discuss further interest rate cuts in the euro zone .
1,1990975,1991132,Secretary of State Colin Powell designated the Chechen leader believed responsible for last year 's hostage standoff in a Moscow theater as a threat to U.S. security Friday .,U.S. Secretary of State Colin Powell on Friday designated Chechen rebel leader Shamil Basayev a threat to the security of the United States and to U.S. citizens .
1,3437707,3437406,Milberg Weiss Bershad Hynes & Lerach LLP said it filed suit in a New York court on Monday on behalf of the Southern Alaska Carpenters Pension Fund .,"Milberg Weiss Bershad Hynes & Lerach filed the lawsuit , which seeks class-action status , on behalf of the Southern Alaska Carpenters Pension Fund in federal court in Manhattan ."
0,2508905,2508873,ICANN has criticised the changes and asked VeriSign to voluntarily suspend them .,ICANN asked VeriSign to voluntarily suspend Site Finder while the Internet community studied the issues .
1,349215,349241,"It will be followed in November by a third movie , "" The Matrix Revolutions . ""","The film is the second of a trilogy , which will wrap up in November with "" The Matrix Revolutions . """
1,707975,708028,""" For me , the Lewinsky imbroglio seemed like just another vicious scandal manufactured by political opponents , "" according to extracts released yesterday .",""" For me , the Lewinsky imbroglio seemed like just another vicious scandal manufactured by political opponents , "" Mrs Clinton writes ."
1,1850477,1850442,"They varied greatly , ranging from one per cent or two per cent to 36 per cent for a speciality US brand called American Spirit .",The results ranged from 1 per cent or 2 per cent to 36 per cent for a speciality brand called American Spirit .
1,920002,919819,""" It is symptomatic of the communication difficulties that often trouble the ECB , "" said Ken Wattret of BNP Paribas .",""" It is reminiscent of the communication troubles that have dogged the ECB in the past , "" said Ken Wattret of BNP Paribas ."
0,770718,770731,"The bodies of former Invercargill man Warren Campbell , 32 , and climbing companion Jonathan Smith , 47 , were recovered from below Mt D 'Archiac late yesterday morning .","Warren David Campbell , 32 , and climbing companion Jonathan Smith , 47 , did not return as expected on Tuesday from climbing on Mt D 'Archiac in the McKenzie District ."
1,3255597,3255668,""" They 've been in the stores for over six weeks , "" says Carney .","The quarterlies usually stay in stores for between six to eight weeks , "" Carney added ."
1,380372,380360,Gartner analysts said that businesses are not yet feeling confident enough to upgrade corporate PCs .,"What 's more , companies are not feeling confident enough to replace older PCs , the analyst firm said ."
1,516583,516789,"The decision could also prove useful in the "" war on terrorism "" .",Tuesday 's decision could prove useful to the government in the war on terrorism .
1,881610,881572,"Even the pizza man took part , delivering a flier with the missing girl 's picture along with the pizza and a two-liter bottle of Pepsi to Cruz 's house .","Even the pizza delivery took part , unwittingly delivering a leaflet with the missing girl 's picture during his run to Cruz 's house ."
1,83225,83171,The researchers found only empty cavities and scar tissue where the tumors had been .,"No tumors were detected ; rather , empty cavities and scar tissue were found in their place ."
0,2929323,2929306,Peter Lyman and Hal Varian of Berkeley 's School of Information Management and Systems say that information production has increased by 30 percent each year between 1999 and 2002 .,"That task appealed to two masters of the megabyte , Peter Lyman and Hal Varian , professors at the University of California-Berkeley 's School of Information Management and Systems ."
0,2677852,2677869,The Securities and Exchange Commission brought a related civil case on Thursday .,The Securities and Exchange Commission filed a civil fraud suit against the teen in Boston .
1,469248,469124,"In 2002 , for example , the Dow dropped more than 1,500 points , or 15.6 percent , between May and October , due largely to terrorism fears driven by headlines .","For example , the Dow dropped more than 1,500 points , or 15.6 percent , from May to October 2002 , largely because of terrorism fears driven by the headlines ."
1,1042499,1042394,"However , one subset of women — those on hormonal treatment following chemotherapy — appeared to show improvement in survival .","However , one subset of patients , women on hormonal treatment following chemotherapy , "" appeared to show a favorable trend to improvement in survival . """
1,2226471,2226151,"If you 're over here thinking this problem has been blown out of proportion by the media , you are wrong .",""" If you think this problem has been blown out of proportion by the media , you are wrong . """
0,264589,264502,"The Nasdaq had a weekly gain of 17.27 , or 1.2 percent , closing at 1,520.15 on Friday .","The tech-laced Nasdaq Composite .IXIC rallied 30.46 points , or 2.04 percent , to 1,520.15 ."
1,2444519,2444508,Galveston County District Attorney Kurt Sistrunk said his office received the recordings this week .,Galveston County District Attorney Kurt Sistrunk told Criss Wednesday his office only this week received the recordings .
0,2866150,2866091,"Outside the court , Sriyanto , who faces up to 25 years ' jail , denied he had done anything wrong .","Outside the court , Sriyanto denied to The Age that he had done anything wrong ."
1,1603953,1603866,The results will be published the July 10 issue of the journal Nature .,The results appear in Thursday ’ s issue of the journal Nature .
1,71782,72136,Missouri Gov. Bob Holden asked the White House to declare a federal disaster in 39 counties .,Gov. Bob Holden asked Bush to declare 39 Missouri counties disaster areas .
1,429365,429387,"Yesterday , Taiwan reported 35 new infections , bringing the total number of cases to 418 .","The island reported another 35 probable cases yesterday , taking its total to 418 ."
1,2566958,2567329,"Doctors have advised that the boy get chemotherapy , but Daren and Barbara Jensen have refused , fearing the treatment would stunt Parker 's growth and leave him sterile .","Daren and Barbara Jensen refused to heed doctors ' recommendation of chemotherapy , fearing the treatment would stunt Parker 's growth and leave him sterile ."
1,1458108,1458147,Kerry Kennedy Cuomo and Andrew Cuomo have been married 13 years .,Andrew Cuomo and Kerry Kennedy were married 13 years .
1,1761554,1761455,""" The NAFTA ruling confirms that Canadian producers dump lumber in to the U.S. market , "" Rusty Wood , chairman of the coalition , said in a release .",""" The NAFTA ruling confirms that Canadian producers dump lumber into the U.S. market , "" said Rusty Wood , chairman of the Coalition for Fair Lumber Imports ."
1,1934033,1933985,""" Our own history should remind us that the union of democratic principle and practice is always a work in progress , "" Rice said in reference to Iraq .",""" Our own histories should remind us that the union of democratic principle and practice is always a work in progress , "" she said ."
0,2060828,2060865,"A new variant of Blaster also appeared Wednesday and seemed to be spreading , according to antivirus companies .","The new variation of Blaster was identified Wednesday , according to antivirus company Sophos ."
1,1793541,1793607,Tampering with medicine has been so lucrative that many of those arrested lived in million-dollar homes .,"Tampering with medicine apparently was so lucrative , investigators said , that many of the suspects lived in million-dollar homes ."
1,2594785,2594802,"U.S. manufacturing growth expanded for the third straight month in September but at a slower pace , according to a report released shortly after the opening bell .","US manufacturing grew for the third consecutive month in September , but at a slower rate than in previous months , according to a survey released Wednesday ."
1,1156575,1156706,One of the features is the ability to delete data on a handheld device or lock down the device should a user lose it .,One of the features is the ability to delete data on a handheld device if a user loses or locks down the device .
1,1643239,1643042,Both Blair and Bush have faced accusations that they manipulated intelligence about weapons of mass destruction to make the case for military action .,"At home , the premier has faced accusations that he overplayed intelligence about weapons of mass destruction to make the case for war ."
1,2423623,2423339,That exploit works on unpatched Windows 2000 machines with Service Pack 3 and 4 .,Both Counterpane and iDefense contend that the exploit works effectively against Windows 2000 systems running Service Pack 3 and 4 .
0,1535361,1535345,"The tech-heavy Nasdaq composite index fell 3.99 , or 0.2 percent , to 1,682.72 , following a two-day win of 55.93 .","The technology-laced Nasdaq Composite Index .IXIC eased 8.52 points , or 0.51 percent , to 1,670.21 ."
0,2791650,2791604,"The broad Standard & Poor 's 500 < .SPX > fell 10.75 points , or 1.02 percent , to 1,039.32 .","The S & P 500 index was up 1.26 , or 0.1 percent , to 1,039.32 after sinking 10.75 yesterday ."
1,2829194,2829229,"The two are not related , but have referred to each other as father and son .","He 's not related to Malvo , but the two have referred to each other as father and son ."
1,501887,501917,"An airplane carrying Spanish peacekeepers back from Afghanistan crashed into a fog-shrouded mountain in Turkey and exploded Monday , killing all 75 people aboard .","A charter plane crashed in Turkey on Monday , killing all 75 people aboard , including 62 Spanish peacekeepers returning from Afghanistan , officials said ."
1,912583,912423,"A top aide to state Assembly Speaker Sheldon Silver was charged Wednesday with raping an unidentified , 22-year-old female state Assembly employee .",A top aide to Assembly Speaker Sheldon Silver was arrested yesterday for allegedly raping a 22-year-old legislative staffer after a night on the town .
1,1777329,1777407,"None of the Prairie Plant Systems marijuana can be distributed until the document is made available , she said .","None of Prairie Plant 's marijuana can be distributed until the Health Canada 's user manual is made available , she said ."
1,462488,462474,"New cases of SARS might continue to appear , the authors write ominously , "" until the stratospheric supply of the causative agent becomes exhausted . ""","New cases might continue to appear until the stratospheric supply of the causative agent becomes exhausted , they said ."
1,156755,156708,The research is set to change how the public and doctors check for melanomas .,Now research by Melbourne 's Alfred Hospital will change how the public and doctors check for melanomas .
1,210652,210694,Three Southern politicians who risked their political careers by fighting against bigotry and intolerance were honored Monday with John F. Kennedy Profile in Courage Awards for 2003 .,Three Southern politicians who ``stood up to ancient hatreds ' ' were honored Monday with Profile in Courage Awards from the John F. Kennedy Library and Museum .
0,3060432,3060469,A beauty contest to be held in Italy next week may be the first for pixel-perfect pin-ups .,A new beauty contest kicking off in Italy next week will give pixel-perfect pin-ups the chance to steal sultry Sophia 's sex-symbol status .
0,1849884,1849915,"His lack of co-operation was allowing other Jemaah Islamiah fugitives to remain at large , Mr Dila told the court .","His lack of co-operation was allowing other JI operatives to remain at large , where they threatened further terrorist acts , Mr Dila said ."
1,54181,53570,Ridge said no actual explosives or other harmful substances will be used .,Ridge said no real explosives or harmful devices will be used in the exercise .
1,2209389,2209110,"The group criticizing Schwarzenegger , the League of United Latin American Citizens , said the Austrian-born actor 's advisory board position brings into question his commitment to Latinos .","The League of United Latin American Citizens , the group criticizing Schwarzenegger , said the Austrian-born actor 's advisory board position brings into question his commitment to Hispanics ."
