Quality,#1 ID,#2 ID,#1 String,#2 String
1,2138001,2137921,The institute estimates that last year 15.7 per cent of the average supermarket 's sales and more than half of gross margin went to pay employee costs .,"The FMI estimates that last year 15.7 percent of the average supermarket 's sales and more than half of gross margin went to pay employee costs , including wages and benefits ."
1,1093801,1093505,"I would like to publicly thank Sir Alex Ferguson for making me the player I am today . ""","I would like to publicly thank Sir Alex Ferguson for making me the player I am today , Beckham said in the statement ."
1,666384,666485,"The court on Monday reversed the decision of that court , the 9th U.S. Circuit Court of Appeals .","The court today reversed the decision of that court , the United States Court of Appeals for the Ninth Circuit ."
1,3167210,3167144,"Meanwhile , law enforcement officials in Palm Beach County , Fla . , where Limbaugh owns a $ 24 million mansion , said his drug use is under investigation .","A law enforcement source in Palm Beach County , where Limbaugh owns a $ 24 million oceanfront mansion , said last week that Limbaugh 's drug use is still under investigation ."
1,240387,240350,"Investigators have meticulously looked into virtually every aspect of Campbell 's personal and financial affairs , Campbell has acknowledged .","Investigators continue to probe virtually every aspect of Campbell 's personal and financial affairs , the former mayor has said ."
0,1273439,1273223,"Washington , however , said more was needed to prevent complaints being filed in the first place .","But the US insisted it wanted more done to prevent complaints being filed in the first place , preferably by repealing the entire law ."
0,707136,707112,"In court papers filed Tuesday , Lee asked for an injunction against Viacom 's use of the name , saying he had never given his consent for it to be used .","In papers filed Tuesday in Manhattan 's state Supreme Court , Lee asked for an injunction against Viacom 's use of the name Spike for TNN ."
1,173863,173814,"The single currency rose as far as 135.13 yen , matching a record high hit shortly after the euro 's launch in January 1999 .","The single currency rose as far as 135.26 yen , its highest level since the introduction of the single currency in January 1999 ."
0,1530188,1530311,"The House version pays 80 percent of a senior 's first $ 2,000 in drug costs after a $ 250 deductible .","Under the House-passed plan , seniors would pay 20 percent of drug costs , plus a $ 250 deductible annually ."
1,703785,703995,Bremer said one initiative is to launch a US $ 70 million nationwide program in the next two weeks to clean up neighborhoods and build community projects .,"Bremer said he would launch a $ 70-million program in the next two weeks to clean up neighborhoods across Iraq and build community projects , but gave no details ."
1,487738,487702,Investors are taking heed of the latest warning from Japan 's top financial diplomat Zembei Mizoguchi that Japan would act to prevent excessive swings in rates .,Investors kept in mind Tuesday 's warning from Japan 's top financial diplomat Zembei Mizoguchi that Japan would act to prevent excessive swings in currency rates .
1,1093844,1093616,"Beckham will receive a yearly salary of $ 10 million plus bonuses , earning him about $ 220,000 a game .","Beckham will pocket a weekly salary of about $ 213,000 and earn $ 10 million a year , plus bonuses ."
1,586478,586493,"Before completion , the group will take surplus cash of 16.5m from TCG to reduce its net borrowings .","Prior to completion , CCG said it will also extract surplus cash of $ 27 million to reduce net borrowings ."
1,3444065,3444032,"Because of the holiday period , the agency will not release data from the period since Dec. 27 until today .","Because of the holidays , CDC is not releasing data from the period since Dec. 27 until today ."
1,2266154,2266086,The stock has risen 44 cents in recent days .,The stock had risen 44 cents in the past four trading sessions .
1,3372938,3372948,BioReliance 's stock closed down 2 cents yesterday at $ 47.98 per share .,"Shares of BioReliance sold at $ 47.98 at the close of market yesterday , down 2 cents ."
1,725121,725587,""" For me , the Lewinsky imbroglio seemed like just another vicious scandal manufactured by political opponents , "" according to extracts leaked yesterday .",""" For me , the Lewinsky imbroglio seemed like just another vicious scandal manufactured by political opponents . """
1,578529,578450,"Researchers predicted an additional 23 cases of dementia a year for every 10,000 women on the therapy .","This represents an additional 23 cases of dementia per year in every 10,000 women treated ."
1,3085928,3085551,It ’ s just another example of the global war on terrorism and why this is going to be a long effort ” .,"It 's just another example of the global war on terrorism and why this is going to be a long effort . """
1,1756399,1756323,"He was in Cincinnati helping another daughter move when the tragedy occurred , friends said .","Rowell , 57 , was out of state helping his wife 's daughter move when the tragedy occurred , friends said ."
0,2015389,2015410,"The Calgary woman , who is in her twenties , donated blood on Aug. 7 .",The woman -- who has no symptoms of illness -- donated blood Aug. 7 .
1,559424,559879,"You have to dig deep and come up with the goods against guys who are out there competing with you . """,You have to dig deep and come up with the goods against guys that are out there competing with the best of us .
0,545815,545928,"On Monday , one American soldier was killed and another was wounded when their convoy was ambushed in northern Iraq .","On Sunday , a U.S. soldier was killed and another injured in southern Iraq when a munitions dump exploded ."
1,1051647,1051745,"Lloyds TSB confirmed on Tuesday it was "" considering its options "" over the sale of its National Bank of New Zealand subsidiary .",Lloyds TSB yesterday confirmed that it had received bids for its National Bank of New Zealand operation .
1,476713,476614,"Passengers would be given a refund and voucher for another trip , she said .",Passengers on that cruise are to be given a refund and voucher for another trip .
1,102054,101828,He faces 25 years in prison when he is sentenced in federal court July 7 .,He faces an additional 25 years in prison on the federal charges when he is sentenced July 7 .
1,722302,721936,It also said it expects a civil complaint by the Securities and Exchange Commission .,Stewart also faces a separate investigation by the Securities and Exchange Commission .
1,2158948,2159004,"Geoghan , 68 , was taken to Leominster Hospital , where he was pronounced dead at 1 : 17 p.m.","Mr. Geoghan was taken to the University of Massachusetts Memorial Health Alliance Hospital in Leominster , Mass . , where he died at 1 : 17 p.m."
1,1694566,1694515,"The US version will cost $ 99 for an individual licence , the same as the existing version .","Contribute 2 costs 69 for an individual license , the same as the existing version ."
1,2225543,2225652,"The other 18 people inside the building -- two visitors and 16 employees , including Harrison 's ex-girlfriend -- escaped unharmed , Aaron said .","The other 18 people in the building , including Harrison 's ex-girlfriend , were not injured , police spokesman Don Aaron said ."
1,650062,650095,"The Dow Jones industrials briefly surpassed the 9,000 mark for the first time since December . ""","The Dow Jones industrials climbed more than 140 points to above the 9,000 mark for the first time since December ."
1,347271,347376,"At least 2 female patients sharing a room and 10 nurses have fevers or other symptoms , and about 100 people who have had contact with them have been quarantined .","At least two female patients sharing a room and 10 nurses now have fevers or other symptoms , and about 100 of their contacts have been quarantined ."
1,424456,424522,""" Mr Gilbertson would have been entitled to these superannuation payments irrespective of ... ( how ) he left the company , "" Mr Argus said .",""" Mr Gilbertson would have been entitled to these ( pension ) payments irrespective of the circumstances in which he left the company , "" Mr Argus said ."
1,2042707,2042682,"We believe them to be without merit , and will defend ourselves vigorously .",""" We believe it is without merit and we will defend ourselves rigorously . """
1,2770513,2770488,"The test was conducted by the University of California at Los Angeles and Riverside and was paid $ 450,000 from the ARB .","The test , conducted by UCLA and UC Riverside , was paid for with $ 450,000 from the ARB ."
1,2578751,2578762,"Even when the exchange detected violations , it often failed to take disciplinary action , the SEC said .","Even when the exchange detected such violations , it "" often failed to take appropriate disciplinary actions "" against individuals or firms ."
1,2587767,2587673,"In the clash with police , Lt. Mothana Ali said about 1,000 demonstrators had gone to the station demanding jobs .","In Baghdad , police Lieut . Mothana Ali said about 1,000 demonstrators arrived at the station demanding jobs ."
0,34199,34334,Pines said he would convene the relevant party bodies within 10 days to discuss whether new elections would be held or whether a temporary leader would be appointed .,Mitzna and party secretary Ophir Pines agreed to convene party organizations within 10 days to discuss whether new primaries would be held or a temporary leader appointed .
0,2055507,2055516,Anyone with information on Lopez can call O 'Shea at 561-688-4068 or Crime Stoppers at 800-458-8477 .,Anyone with information is asked to call Detective Kevin Umphrey at 688-4163 or Crime Stoppers at ( 800 ) 458-8477 .
1,2775381,2775426,"Sony 's portfolio gives subscribers a variety of personalized services including the ability to download and experience images , ring tones , music videos and other music entertainment services .","Sony Music 's portfolio of products and services currently enable carriers to offer subscribers the ability to download images , ring tones , music videos and other entertainment services ."
1,3444633,3444733,He added : ``I 've never heard of more reprehensiblebehaviour by a doctor .,The Harrisons ’ lawyer Paul LiCalsi said : “ I ’ ve never heard of more reprehensible behaviour by a doctor .
1,2945288,2945178,""" We are in the process of a thorough internal review with the assistance of outside professionals , "" she said in the statement .","Strong Financial released a statement Wednesday night : "" We are in the process of a thorough internal review ."
1,2630546,2630578,Wall Street was also waiting for aluminum maker Alcoa Inc . AA.N to report earnings after the close .,Wall Street was also waiting for aluminum maker Alcoa Inc . ( nyse : PEP - news - people ) to report earnings after the close .
1,3150046,3150090,"St. Paul Chairman and Chief Executive Jay S. Fishman , 51 , will be CEO of the combined company .","Jay Fishman , 51 , chairman and chief executive of St Paul , will be chief executive of the combined company ."
1,960482,960585,The board is investigating whether a shortage of funds in the shuttle program compromised safety .,The board is investigating whether this compromised safety on the shuttle .
0,757161,757320,"As of Tuesday , almost 250 health-care workers were in quarantine .","In addition , 6,800 people were in quarantine and thousands of health-care workers in working quarantine ."
1,361380,361266,The per-share earnings were 4 cents per share higher than the expectations of analysts surveyed by Thomson First Call .,That was 4 cents higher than the expectations of analysts surveyed by Thomson First Call .
1,2077064,2077087,"In the first stage of the attack , the Lovsan worm began fouling computers around the world .","The first stage of the malicious software began Monday , when the Lovsan worm began spreading around the world ."
1,2573262,2573319,""" The idea that Tony Abbott is in some way a one-dimensional political head-kicker couldn 't be more wrong , "" Mr Howard said .",""" The idea that Tony Abbott is in some way a one-dimensional political head kicker couldn 't be more wrong . """
1,160051,159941,"Russia , along with France , China and others , advocate a stronger U.N. role to give a U.S.-chosen Iraqi authority international legitimacy .","France , Russia , China and even staunch ally Britain had advocated a stronger U.N. role , which they said was needed to give a U.S.-backed Iraqi authority international legitimacy ."
1,1358458,1358496,"But the institute says the department "" woefully underestimates "" the changes that would occur under the proposal .",But the institute says the department ‘ ‘ woefully underestimates ’ ’ the changes that would occur if the proposal is implemented .
1,2001330,2001668,"The technology-loaded Nasdaq Composite Index .IXIC added 0.35 of a point , or 0.02 percent , to 1,662 .","The Nasdaq Composite Index .IXIC rose 17.48 points , or 1.06 percent , to 1,661.51 , based on the latest available figures ."
1,3028143,3028234,"The Centers for Medicare and Medicaid Services , the federal agency that runs Medicare , last year began a similar effort for nursing homes .",The Centers for Medicare and Medicaid launched a similar consumer tool for nursing homes last year .
1,2706183,2706157,"The search was concentrated in northeast Pennsylvania , but State Police Trooper Tom Kelly acknowledged that Selenski could have traveled hundreds of miles by now .","The search was concentrated in northeastern Pennsylvania , but State Police Trooper Tom Kelly acknowledged that Selenski could be out of the area ."
1,1295638,1295554,Investigations by the Air Force inspector general and the Defense Department also are under way .,The Air Force inspector general and the Pentagon also are investigating .
1,1167820,1168134,His opinion contradicts one issued in 1992 by then-Attorney General Bob Stephan .,Kline 's legal opinion differs from the interpretation issued by former Attorney General Bob Stephan in 1992 .
0,953733,953537,Altria shares fell 2.5 percent or $ 1.11 to $ 42.57 and were the Dow 's biggest percentage loser .,"Its shares fell $ 9.61 to $ 50.26 , ranking as the NYSE 's most-active issue and its biggest percentage loser ."
1,2760895,2760839,"The dollar gained against the euro , yen and Swiss franc after September U.S. retail sales figures came in slightly weaker than consensus forecasts .","The greenback rose steeply against the euro , yen and Swiss franc despite weaker-than-expected September U.S. retail sales figures ."
0,3434765,3435024,"For proof , look no further than this week 's Consumer Electronics Show ( CES ) in Las Vegas .",The company is expected to unveil the console on Thursday at the Consumer Electronics Show ( CES ) in Las Vegas .
1,1315347,1315545,""" I think we made some mistakes with this exam , and it 's up to us to identify and correct them , "" Mills said .","Mills yesterday admitted , "" We made some mistakes with this exam and it 's up to us to identify and correct them ."
1,758342,758501,Physicians who violate the ban would be subject to fines and up to two years in prison .,"Physicians who perform the procedure would face up to two years in prison , under the bill ."
1,2903876,2904035,He had said before the meeting that he planned to urge Chinese officials to move quickly to adopt a more flexible currency system .,He has said he plans to urge Chinese officials during the G20 meeting to move more quickly to adopt a more flexible currency system .
1,423224,423238,"Mills affected by Thursdays announcement are sawmills in Grande Cache , Alta . , Carrot River , Sask . , Chapleau , Ont . , and Aberdeen , Wash .","They are located in Grande Cache , Alta . , Carrot River , Sask . , Chapleau , Ont . , and Aberdeen , Wash ."
1,274461,274830,"Two of the Britons , Sandy Mitchell from Glasgow and Glasgow-born William Sampson , face the death penalty .","Sandy Mitchell , 44 , from Kirkintilloch , Glasgow , and William Sampson , a British citizen born in Glasgow , face beheading in public ."
0,3140260,3140288,"The Dow Jones industrial average ended the day down 10.89 at 9,837.94 , after advancing 111.04 Wednesday .","The Dow Jones industrial average fell 10.89 points , or 0.11 percent , to 9,837.94 ."
1,1450152,1450239,"Labor 's Julia Gillard said it was a "" major failure of coastal surveillance "" .","Opposition politicians have described it as a "" major failure in coastal surveillance "" ."
1,1015165,1015247,"This change in attitude gave upscale purveyors including Neiman Marcus , the parent of Bergdorf Goodman ; and Nordstrom strong sales gains in May .","This change in attitude gave upscale purveyors including Neiman Marcus Group Inc. and Nordstrom Inc . , along with some boutique retailers , strong sales gains in May ."
1,2126799,2126941,"A call to Rev. Christopher Coyne , the spokesman for the archdiocese , was not immediately returned .","The Rev. Christopher J. Coyne , spokesman for the archdiocese , wouldn 't comment Friday ."
0,374015,374162,""" It 's a major victory for Maine , and it 's a major victory for other states .",The Maine program could be a model for other states .
1,1314758,1315056,The truck was later found parked near the Tacoma Mall about three miles away .,"The Sonoma was later found near the Tacoma Cemetery , south of the Tacoma Mall ."
1,2343043,2342960,"According to the survey , last years identity theft losses to businesses and financial institutions totaled nearly $ 48 billion and consumer victims reported $ 5 billion in out-of-pocket expenses .","Identity theft cost businesses and financial institutions nearly $ 48 billion and consumer victims reported $ 5 billion in out-of-pocket expenses last year , according to the FTC ."
0,1963350,1963106,"A former teammate , Carlton Dotson , has been charged with the murder .","His body was found July 25 , and former teammate Carlton Dotson has been charged in his shooting death ."
0,644788,644816,""" I had one bad stretch of holes that put me out of contention to win , "" Woods said .",""" I had one bad stretch of holes that put me out of contention , "" Woods said , referring to his 42 on the front nine Saturday ."
1,813240,813525,"But Mr Robinson urged the voters to be "" kind and sensitive and gentle "" to the believers who "" will not understand what you 've done here today "" .","But he urged the delegates who elected him to be "" kind and sensitive and gentle "" to believers who "" will not understand what you 've done here today . """
1,3364087,3364117,Albertson 's and Kroger 's Ralphs stores locked out their workers in response .,Kroger 's Ralphs chain and Albertsons immediately locked out their grocery workers in a show of solidarity .
0,1054682,1054537,"By late afternoon , the Dow Jones industrial average was up 12.81 , or 0.1 percent , at 9,331.77 , having gained 201 points Monday to its highest level since July 2002 .","In morning trading , the Dow Jones industrial average was down 8.76 , or 0.1 percent , at 9,310.20 , having gained 201 points Monday ."
1,2570236,2570437,""" He just heard two huge bangs and the balloon shuddered and fell , "" Nicky Webster , a spokesman for Hempleman-Adams , said .","Partway across the Atlantic , "" He just heard two huge bangs and the balloon shuddered and fell , "" the balloonist 's spokesperson Nicky Webster said ."
1,723744,723573,""" Ms. Stewart is being prosecuted not because of who she is , but because of what she did , "" Comey said .",""" Martha Stewart is not being prosecuted for who she is but for what she did . """
0,1342025,1341941,"If Lee is indicted , prosecutors will seek the death penalty .",Prosecutors filed a motion informing Lee they intend to seek the death penalty .
0,1313546,1313533,"Rep. Peter Deutsch , D-Fla . , criticized the FDA 's efforts in Florida .","Peter Deutsch , D-Fla . , said he wanted to congratulate the FDA ."
0,882107,882059,"Daniel C. Clark and James Hargadon ; a former priest , Bruce Ewing ; and two teachers are awaiting trial .","Two other priests , the Revs Daniel C Clark and James Hargadon , and a former priest , Bruce Ewing , are awaiting trial ."
1,881726,882002,He was arrested less than two kilometres from where he allegedly kidnapped her after brutally beating her mother and brother .,He was arrested less than 1km from where he allegedly kidnapped Jennette Tamayo after beating her mother and brother .
0,423841,423882,Most other potential buyers are interested only in cherry-picking the most attractive assets .,Other potential suitors are not interested in acquiring only the music business .
1,1048004,1047810,It would not affect economic damages such as lost wages or hospital bills .,"Economic damages , such as lost wages or medical costs , wouldn 't be capped under Bush 's plan ."
1,759364,758770,""" I know of no pressure , "" said Mr. Feith , the under secretary of defense for policy .",""" I know of nobody who pressured anybody , "" Douglas Feith , undersecretary of defense for policy , said at a Pentagon briefing ."
1,1625779,1625975,""" I am responsible for the approval process in my agency , "" he said in Friday 's statement .","Second , I am responsible for the approval process in my agency ."
0,2939928,2939983,"Sir Paul already has three children fashion designer Stella , 31 , Mary , 33 , and James , 25 by his wife Linda , who died from breast cancer in 1998 .","McCartney has three children - fashion designer Stella , 31 , Mary , 33 , and James , 25 - by first wife Linda ."
0,433768,433845,"Now , Blanca 's American husband , 63-year-old Roger Lawrence Strunk , faces a murder indictment issued in February by the Philippine government , which says he 's the leading suspect .","Now , Blanca 's husband , 63-year-old Roger Lawrence Strunk of Tracy , faces a murder indictment issued by the Philippine government in February ."
1,3237867,3237902,"The woman , Mary Kathryn Miller , 55 , was arrested by the state police on Nov. 20 and charged with first-degree larceny .","Mary Kathryn Miller , 55 , of 27 Devon Road , Darien , was arrested Nov. 20 by state police and charged with first-degree larceny ."
1,953485,953537,Altria shares fell 2.2 percent or 96 cents to $ 42.72 and were the Dow 's biggest percentage loser .,"Its shares fell $ 9.61 to $ 50.26 , ranking as the NYSE 's most-active issue and its biggest percentage loser ."
1,1336938,1337021,""" I love the Catholic Church with all my heart , mind , soul and strength , "" said Troy , who spoke quickly but in a steady voice .",""" I love the Catholic Church with all my heart , mind , soul and strength , "" he said ."
1,99322,99374,Pressure also came last night from religious circles as three Anglican bishops said it was time for their former colleague to step down .,The pressure on Peter Hollingworth to resign as Governor-General intensified last night as three Anglican bishops said it was time for their former colleague to step down .
1,2738677,2738741,"The rate of skin cancer has tripled since the 1950s in Norway and Sweden , according to the study .",The study also found that skin cancer nearly tripled in Norway and Sweden since the 1950s .
1,244062,243899,"Also demonstrating box-office strength _ and getting seven Tony nominations _ was a potent revival of Eugene O 'Neill 's family drama , "" Long Day 's Journey Into Night . ""","Also demonstrating box-office strength -- and getting seven Tony nominations -- was a potent revival of Eugene ONeills family drama , Long Days Journey Into Night . """
1,2114433,2114474,South Africa has the world 's highest caseload with 4.7 million people infected with HIV or AIDS .,"With 4.7 million people infected with HIV or AIDS , South Africa has the world 's highest AIDS caseload ."
1,345700,345683,Electronic Data Systems Corp. Thursday said the Securities and Exchange Commission has asked the company for documents related to its large contract with the U.S. Navy .,"In a regulatory filing , EDS said the SEC had asked for information related to its troubled IT outsourcing contract with the US Navy ."
1,2206822,2206552,"Nearly 2,000 pages of transcripts were ordered to be made public after a legal action by the New York Times .",The emotional communications were made public after a legal skirmish between the authority and The New York Times .
0,1919740,1919926,""" I don 't know if the person I 'm talking to now may end up being someone else at another time that may not follow the rules , "" Parrish said .",""" I don 't know whether the person I 'm talking to now may end up being someone else , "" Parrish said ."
0,1353356,1353174,""" Biotech products , if anything , may be safer than conventional products because of all the testing , "" Fraley said , adding that 18 countries have adopted biotechnology .",""" Biotech products , if anything , may be safer than conventional products because of all the testing , "" said Robert Fraley , Monsanto 's executive vice president ."
1,748158,748178,P & G officials later concluded that the better approach was to split up the contracts to avoid reliance on just one contractor .,P & G officials decided it would be wiser to split the contracts to avoid reliance on a sole contractor .
0,3444060,3444025,The calculation shows that the number of deaths from pneumonia and influenza have exceeded the usual number for recent weeks .,One is a statistical calculation based on the number of deaths from pneumonia and influenza in 122 cities .
1,3424957,3425063,"Like-for-like sales for the 17 weeks to 27 December were flat , while the gross margin fell by 2 percentage points , the company said .","UK retail like-for-like sales for the 17 weeks to December 27 were flat , with gross margin down two percentage points ."
1,1349416,1349690,""" The court expects that 25 years from now , the use of racial preferences will no longer be necessary , "" O 'Connor wrote .","O 'Connor wrote , "" We expect that 25 years from now , the use of racial preferences will no longer be necessary . """
0,1472318,1472426,"Witnesses from Malaysia will testify Thursday in the treason trial of cleric Abu Bakar Bashir , said to be the leader of terrorist group Jemaah Islamiyah .",The secrecy surrounding terrorist group Jemaah Islamiyah was again smashed when witnesses from Malaysia testified in the treason trial of Abu Bakar Bashir .
1,2780653,2780636,The diocese reached a settlement in 2001 involving five priests and 26 plaintiffs for an undisclosed sum .,"In 2001 , the diocese reached a $ 15 million settlement involving five priests and 26 plaintiffs ."
0,3391267,3391277,"So far , Georgia has been returned all but $ 70,000 of the money it wired .","Georgia has received all but $ 70,000 of its money back with the help of the FBI ."
1,2545273,2545342,"Canada won 't commit more troops to Afghanistan until the current year-long mission is complete , Prime Minister Jean Chretien said yesterday .","Canada will not consider sending more troops to Afghanistan until its current 12-month peacekeeping mission is complete , Prime Minister Jean Chretien said Saturday ."
1,3064974,3064992,They face charges of robbery and criminal impersonation of a police officer .,All five suspects were charged with robbery and criminal impersonation of a police officer .
1,1137117,1137134,"As you know , East Africa has been an area of terrorist threats and indeed terrorist attacks in the past . """,""" East Africa has been an area of terrorist threats and indeed terrorist attacks in the past , "" said State Department spokesman Philip Reeker ."
1,1257760,1257788,The judge also refused to postpone the trial date of Sept . 29 .,Obus also denied a defense motion to postpone the Sept . 29 trial date .
1,748110,747916,"Palm expects to move Handspring 's employees to Palm Solutions headquarters in Milpitas , Calif .","Handspring employees are expected to move to Palm Solutions Group headquarters in Milpitas , Calif ."
1,1630582,1630654,"The program , which downloads the pornographic material to the usurped computer only briefly to allow visitors to view it , is invisible to the computer 's owner .","The program , which only briefly downloads the pornographic material to the usurped computer , is invisible to the computer 's owner ."
1,3149040,3149074,"Intel ’ s Xeon surpassed HP ’ s PA-RISC to become the most often used processor , rising from 76 systems in June to 152 systems in November .","Intel 's Xeon surpassed HP 's PA-RISC to become the processor most often used , rising from 76 systems in June to 152 systems in November ."
0,2035179,2035364,U.S. forces recently apprehended some 40 suspected foreign militants near the Syrian border and are now interrogating them .,"The Third Armored Cavalry Regiment recently apprehended about 40 suspected fighters near the Syrian border , officials said ."
1,2327949,2327686,"In December 1998 , a 33-year-old woman died when she was hit by a metal cleat that came loose from the Columbia sailing ship .","In 1998 , a 33-year-old man died after he was struck by a metal cleat at the Columbia ship attraction ."
0,174701,174280,"The broad Standard & Poor 's 500 Index < .SPX > was up 8.79 points , or 0.96 percent , at 929.06 .","The technology-laced Nasdaq Composite Index < .IXIC > jumped 26 points , or 1.78 percent , to 1,516 ."
1,31856,31914,"Montgomery was one of the first places to enact such a law , but many places , including New York City , now ban smoking in bars .","While Montgomery was one of the first to enact such a law , it 's now relatively common - even New York City bans smoking in bars ."
0,3400555,3400525,"Like the outgoing centre-left coalition , the next government is expected to come under pressure to hand over indicted war criminals or risk losing Western aid .",The next government is expected quickly to come under pressure to hand over iwar criminals or risk losing crucial Western aid .
0,488383,488290,"The euro soared to US $ 1.1914 in Asian trading , before slipping back slightly to US $ 1.1895 as trading opened in Europe .","The euro soared to $ 1.1914 in Asian trading , before slipping back to $ 1.1884 in late European trading , up from $ 1.1857 late Monday ."
1,485999,486011,Ex-KGB agent Putin added that the Beatles were considered ' propaganda of an alien ideology ' .,"In Soviet times the Beatles ' music "" was considered propaganda of an alien ideology ."
0,1046087,1046014,The final will be at the new Home Depot Center in Carson on Oct. 12 .,"Williams recently toured the new soccer-specific Home Depot Center in Carson , Calif ."
1,520053,520147,"In addition to O 'Connor , Rehnquist 's majority opinion was joined by Justices David Souter , Ruth Bader Ginsburg , and Stephen Breyer .","Joining him in the majority opinion were Justices Sandra Day O 'Connor , David H. Souter , Ruth Bader Ginsburg and Stephen G. Breyer ."
1,2398178,2398195,""" This is a wide-ranging and continuing investigation which is likely to result in numerous other charges , "" Mr Spitzer said .",""" This is a widening and continuing investigation , which is likely to result in numerous other charges , "" Mr. Spitzer said yesterday at a news conference ."
1,821523,821385,"Robert Liscouski , the Assistant Secretary of Homeland Security for Infrastructure Protection , will oversee NCSD .","NCSD 's chief will be Robert Liscouski , the assistant secretary of Homeland Security for Infrastructure Protection ."
0,1726006,1725909,"Analysts ' consensus estimate from Thomson First Call was for a loss of $ 2.08 a share , excluding one-time items .",The estimate of analysts surveyed by Thomson First Call was for a loss of $ 2.75 a share .
1,1317197,1317098,""" Removing the waiver means nothing when Oracle still has pending litigation in Delaware that opposes the PeopleSoft / J.D. Edwards transaction , "" PeopleSoft responded .","In a public statement , a spokesperson said : "" Removing the waiver means nothing when Oracle still has pending litigation in Delaware that opposes the PeopleSoft / J.D. Edwards transaction . """
0,2242377,2242625,"The benchmark 10-year note US10YT = RR slipped 16 / 32 in price , sending its yield to 4.48 percent from 4.42 percent late on Thursday .",The yield on the 10-year Treasury note rose to 4.46 % from 4.42 % late Thursday .
1,549224,549434,"Emeryville-based Ask Jeeves agreed to sell a business software division to a Sunnyvale-based rival , Kanisa , for $ 4.25 million .","Ask Jeeves Wednesday announced it plans to sell its enterprise software division , Jeeves Solutions , to Kanisa ."
1,1118216,1118018,"The seal will ultimately be used to identify DHS badges , vehicles , signs , sea vessels and aircraft .","The seal will ultimately be used on department materials , signage , credentials , badges , vehicles , sea vessels and aircraft ."
1,675276,675330,An 18-month run for it in Toronto was originally planned as part of a North American tour .,"When we opened here , we originally planned an 18-month run as a part of a North American tour ."
1,821296,821384,""" This new division will be focused on the vitally important task of protecting the nation 's cyber assets so that we may best protect the nation 's critical infrastructure assets . """,""" This new division will be focused on the vitally important task of protecting the nation 's cyberassets so that we may best protect the nation 's critical infrastructure assets , "" he added ."
0,392798,392735,"Analysts expected earnings of 27 cents a share on revenue of $ 17.7 billion , Thomson First Call says .","Hewlett-Packard is putting in for a second-quarter profit of $ 659 million , or 29 cents a share , on revenue of $ 18 billion ."
1,1869077,1868927,But the company said that its competitors simply were trying to hinder MCI 's emergence from bankruptcy .,But the company said over the weekend that its competitors were simply trying to throw up roadblocks to MCIs emergence from bankruptcy .
1,2942193,2942084,"Claudia Gonzles Herrera , an assistant attorney general in charge of the case , said the arrests show that Guatemala "" takes the defense of its ancient Maya heritage seriously . ""","Claudia Gonzales Herrera , an assistant attorney-general in charge of the case , said the arrests showed that Guatemala took the defence of its Mayan heritage seriously ."
1,882005,881903,"The girl turned up two days later at a convenience store several cities away , shaken but safe , and helped lead police to her alleged abductor .",The arrest came hours after the girl turned up at a convenience store several cities away and helped lead police to her alleged abductor .
1,1566184,1565948,Officials said all three would be charged with conspiracy to commit murder .,All three of the teens were charged with offenses including conspiracy to commit murder .
1,1089053,1089297,"Sen. Patrick Leahy of Vermont , the committee 's senior Democrat , later said the problem is serious but called Hatch 's suggestion too drastic .","Sen. Patrick Leahy , the committee 's senior Democrat , later said the problem is serious but called Hatch 's idea too drastic a remedy to be considered ."
0,390614,390727,"It got up on his personal radar screen this past week , I 've given him my pitch and he was quite supportive , "" he said .",""" It got up on his personal radar screen in the past week , and I had to get my pitch ."
1,1090099,1090192,"In a statement later , he said it appeared his side may have fallen a bit short .","Zilkha conceded in a statement issued today that his group may have fallen "" a bit short . """
0,3436564,3436580,"If convicted , they face up to five years in prison and a $ 250,000 fine on each of the 11 counts .","If convicted , each faces up to five years in prison and a fine of $ 250,000 or more based on the amount of gains involved ."
0,702537,702542,"Prior to joining Kodak , Palumbo worked for Procter & Gamble Corp. , where he managed products such as Folgers and Pantene shampoo .","Prior to joining Eastman Kodak , Mr. Palumbo held senior marketing positions for Procter & Gamble ."
0,127586,127652,French President Jacques Chirac was said to have demanded that a European company provide the engines .,French President Jacques Chirac was also reported to have supported the European bid .
0,1545909,1546212,"This week 's tour will take Bush to Senegal , South Africa , Botswana , Uganda and Nigeria , and is aimed at softening his warrior image at home and abroad .","In his first trip to sub-Saharan Africa as president , Mr. Bush will visit Senegal , South Africa , Botswana , Uganda and Nigeria before returning home on Saturday ."
1,2636441,2636304,Scholars in medical ethics have said the issue of medicating patients to improve their mental health to execute them might present formidable obstacles for doctors .,Scholars in medical ethics have said the notion of medicating people to improve their mental health to the point where they may be executed can present formidable obstacles for doctors .
1,2095812,2095797,"The news comes after Drax 's American owner , AES Corp. AES.N , last week walked away from the plant after banks and bondholders refused to accept its restructuring offer .","Last week its American owners , AES Corp , walked away from the plant after banks and bondholders refused to accept its financial restructuring offer ."
1,1575335,1575408,""" His comments were extremely inappropriate and the decision was an easy one , "" MSNBC spokesman Jeremy Gaines said .",""" Savage made an extremely inappropriate comment and the decision to cancel the program was not difficult , "" MSNBC spokesman Jeremy Gaines said ."
1,1048574,1048764,The same flood that blocked the airport road also swamped a Federal Express depot .,"The water blocking the airport road swamped several buildings , including a Federal Express depot ."
