Quality	#1 ID	#2 ID	#1 String	#2 String
1	2826660_A3	2826474_A3	The fight for online music sales was announced in documents that were submitted to the judge last week and made available by the court on Monday.	The fight for online music sales was announced in documents that were made available by the court on Monday.
0	197853_A3	197784_A3	The slide of the dollar against the yen was contained by the caution that the Japanese authorities could intervene in order to contain the rise of the yen.	Despite the high losses against the euro, the slide of the dollar against the Yen was prevented by caution that the Japanese authorities could intervene in order to curb the climb of the yen.
1	2818052_A3	2817713_A3	Boykin referred to a fight against a Muslim warlord in Somalia and said to another audience: "I knew that my God was greater than his.	Boykin referred to a Muslim fighter in Somalia and said: "My God was greater than his.
0	1477632_A3	1477593_A3	Meester, a 20-year-old second student, could live in prison if she is convicted of rape, violent sodomy, indecent bodily harm and alcohol to minors.	The 20 -year -old Douglas Meester is charged with rape, sodomy, indecent attack and alcohol for minors.
1	3254694_A3	3254717_A3	The Dow Jones Industrial average rose by 0.3 percent at 9,886.75, while the Nasdaq Composite Index was 0.4 percent higher at 1,986.97.	On Wall Street, the Dow Jones Industrial average increased by 0.5 percent and the Nasdaq Composite added 0.7 percent to 1,995.1.
1	68529_A3	68510_A3	His decision was delayed by concerns about the budget process in Washington and the war in Iraq.	Daniels informed The Star on April 20 that he had held back because they were concerned about the budget process in Washington and the war in Iraq.
0	1191438_A3	1191562_A3	Woori Finance is the only big bank that is still being sold, but the government still has large operations with several other lenders.	Wooori Finance is the only large bank that is still being sold, but the state retains several other major operations, which leads to suspicion of the government to comply with credit decisions.
0	2551832_A3	2551614_A3	The democratic Lt.-Gouvenur Cruz Bustamante and Republican Senator Tom McClintock are in various political worlds.	The democratic Lt.Governor Cruz Bustamante was the first choice of 25 percent, followed by Senator Tom McClintock with 18 percent.
1	2467993_A3	2467953_A3	In addition, juries are increasingly reluctant to impose the death penalty in both state and federal cases.	Juries in state and national cases are also not up to impose the death penalty.
1	1723132_A3	1723089_A3	Broad Standard & Poor Slitt's 500 index by 12.27 points or 1.23 percent to 981.73.	The S. & P. ​​500 was 12.27 points or 1.2 percent to 981.73.
1	2225543_A3	2225652_A3	The other 18 people in the building-two visitors and 16 employees, including Harrison's ex-girlfriend, intact, said Aaron.	The other 18 people in the building, including Harrison's ex-girlfriend, were not injured, said police spokesman Don Aaron.
1	1043105_A3	1042991_A3	BT said the combination would immediately have an impact on subscriptions with 60,000 additional customers between September and March 2004.	BT said the combination between September and March 2004 would use 60,000 additional customers.
1	3255083_A3	3255063_A3	The company that is based in Prussia could liquidate the other two chains if it cannot find a buyer by then, the company said.	The company based in King of Prussia near Philadelphia said that it could liquidate the other two chains if there can be no buyer for them.
1	3258350_A3	3258262_A3	He refused to comment on the indictment, but court documents indicate that a persistent medical problem could be part of his defense.	He refused to comment on the charges, but show court documents that a persistent illness could contribute to his defense.
1	2545545_A3	2545504_A3	They used away from accompanying patients who had underwent surgery and exposed them to UVA lights in intensities that resemble those of the sunlight.	Sanders and colleagues exposed to Floß exposed skin samples, which were removed during the operation by consent patients to UVA light in intensities that are similar to those of sunlight.
0	2210473_A3	2210658_A3	And Alabama Chief Justice Roy Moore, who used the monument in the courthouse two years ago, said he would fight to keep his job.	It was the highlight of a series caused by Alabama Chief Justice Roy Moore, who started the 2400 kg monument in 2001 in the Alabama judicial building.
1	502271_A3	502294_A3	The regional supply company Tohoku Electric Power Co.	Japan's Tohoku Electric Power Co Inc in Japan said that a nuclear reactor of 825,000 kilowatts (KW), Onagawa No. 3 unit in North Japan, was automatically closed due to the quake.
1	440827_A3	440875_A3	Blagojevich repeated his attitude on Wednesday so as not to support the budget with a gambling expansion.	Governor Rod Blagojevich said that he would not compensate for the state budget with gambling income.
1	3278429_A3	3278400_A3	"I am pleased that we will bring this to a conclusion," he said.	"I am pleased that we will bring it to a conclusion," said Garton.
0	781813_A3	781879_A3	National shares lost 95 cents or 3.9 % to $ 23.73 in the afternoon New York stock exchange.	The shares of Walgreen rose by 4.6 % or $ 1.42 to $ 32.11 in Midday New York Stock Exchange trade.
0	3267822_A3	3267949_A3	Intel Corp.In the fourth quarter on Thursday, his sales estimate was limited to the top end of earlier estimates and expects customers to buy more PC computers during the most important holiday season.	Intel Corp.In the fourth quarter on Thursday, his sales estimate was limited to the top end of earlier estimates and announced that one of his business would be charged a accounting fee.
0	669959_A3	670149_A3	"This proposed investment begins with the increase in the financing we need to increase our capacity," said the President of Elpida, Yukio Sakamoto, in a press release.	"The proposed investment begins with the increase in financing that we need to increase our capacity to better support our customer requirements," said Yukio Sakamoto, President of Elpida.
1	2490131_A3	2490074_A3	Many women complain that they are becoming more forgetful at the time of menopause, and some doctors believe that hormonal changes are the reason.	Many women complain that they are becoming more forgetful after menopause, and some doctors believe that the hormonal changes caused by menopause are the reason.
1	2136148_A3	2136242_A3	SOBIG.F became one of the most widespread viruses of all time that corporate e-mail networks crippled and the inbox of home users filled with a flood of messages.	Since the appearance on the late Monday, SOBIG.F has crippled corporate e-mail networks and filled the inboxes of home users with a flood of messages.
1	881566_A3	881614_A3	The girl appeared late Sunday in a supermarket in East Palo Alto, about 30 miles away from her house.	The girl appeared in a Convenience shop in East Palo Alto about 30 miles from her house late Sunday evening.
0	1182221_A3	1182195_A3	"We have not decided to use an unbroken or dotted white line, but this is an experiment that is worth being introduced," said David Richardson, the cricket manager of the ICC.	"We have not decided whether we should use an unbroken or dotted white line," said Dave Richardson, Cricket Manager of the ICC.
0	1319151_A3	1319599_A3	Bafin and the head of the main financial group Robin Saunders were not immediately available for comment.	Bafin, Germany's main finance supervisory authority, and the public prosecutor's office were not immediately available for a comment.
1	654228_A3	654098_A3	The SEC expressly pointed out IBM that this was carried out by facts and that it did not draw any conclusions on this matter, IBM said in a statement.	According to Big Blue, the SEC names the action as a factual finding and has not drawn any conclusions about this matter.
1	871476_A3	871541_A3	"His advice to the Republicans of Republicans is to pass it to send it so that he can sign it."	The President "Council to the Republicans of the Republicans of the House is to say goodbye to send it to him so that he can sign it," said the spokesman for the White House, Ari Fleischer.
1	3439709_A3	3439626_A3	At his request, he will be re -assigned within the district.	The district superintendent J. Chester Floyd informed the reporters on Monday that McCrackin will be assigned to the district.
1	383417_A3	383558_A3	Worldwide, more than 50 million people have seen "Les Miz" with gross income of 1.8 billion US dollars.	Les Misérables was observed worldwide by over 50 million people with a gross of over 2 billion US dollars.
1	2632317_A3	2632336_A3	The US Federal Trade Commission has also filed a lawsuit that questioned Rambus.	A lawsuit of the Federal Trade Commission is still pending against Rambus.
0	1458220_A3	1458108_A3	Andrew M. Cuomo and Kerry Kennedy Cuomo are planning to divorce.	Kerry Kennedy Cuomo and Andrew Cuomo are married for 13 years.
1	3207860_A3	3207813_A3	This would give smokers the right to accept complaints to the human rights commission or the Human Rights Review Tribunal.	He agrees that technically speaking could be seen as a disability, which gives smokers the right to accept complaints to the human rights commission or the tribunal of the human rights check.
0	2806634_A3	2806558_A3	In Canada, the drugs are up to 50 percent cheaper than the United States due to government price controls.	Brand medication in Canada are usually cheaper than in the USA due to the government's price controls and a cheap exchange rate.
1	2531741_A3	2531598_A3	Her father had asked the doctors to stop the fight after his wife's euthanasia had left her son in a coma, and he was brought to life support.	Her father had asked doctors to give up their efforts after the bidding had left her son in a coma, and he was put on life.
1	2601356_A3	2601403_A3	Brian Florence, 38, died September.25 of a heart attack in Alexandria said, the couple's lawyer, Maranda Fritz.	"Mr. Florence died of heart failure on Thursday," said the couple's lawyer, Maranda Fritz.
0	1410601_A3	1410768_A3	Health Minister Peter Coleman said that around 300 people have been killed in the past few days and 1,000 were wounded.	Health Minister Peter Coleman said that around 300 people were killed and 1,000 injured when the rebels fought to the capital.
0	2436848_A3	2436676_A3	A restaurant in West Knoxville has reported several cases of hepatitis A to the Knox County Health Department.	The news has led to the Ministry of Health Vucking by Knox County.
1	2440086_A3	2440257_A3	The review describes the effects of the tariffs on the domestic steel industry and the steel consumers in the middle of the three -year program.	The ITC medium -range check of the tariffs describes its previous effects on the domestic steel industry and steel consumers.
1	727276_A3	727340_A3	Apart from the fact that the Americans want to be liked, be it "great costs when the world opinion is negative for the United States.	The Americans just want to be liked, she said, but there is also an "enormous cost" if the world opinion is negative compared to the United States.
1	1674733_A3	1674780_A3	John Logsdon, a member of the board, said that "human space flight had become a place where dissent was not welcome."	In fact, John Logsdon, a board member and expert at George Washington University for Space Policy, said, "the human space flight had become a place where Dissens was not welcome."
1	2281835_A3	2281720_A3	PC-related products were the strongest sector in July, with microprocessors by 5.6 % and 8.2 % compared to June, said the industry group.	PC-related products were the strongest sellers, with microprocessors by 5.6 percent and 8.2 percent, said the SIA.
1	2471258_A3	2471214_A3	Prime Minister China, Russia and four Central Asian nations met in Beijing and approved a budget for their regional security group.	The Prime Minister of China, Russia and Four Central Asian countries signed agreements on Tuesday that will start plans for a long-awaited regional anti-terrorist center in Uzbekistan.
0	2766112_A3	2766084_A3	In the fiction: Edward P. Jones ("Die Known World") and Scott Spencer ("A ship made of paper").	The fifth candidate for fiction is Scott Spencer for a paper ship.
1	1261116_A3	1261234_A3	"Mostly the Windows brand really charged them."	"Windows was the part of the experience that was really resonance in humans."
0	514810_A3	514453_A3	The two Democrats of the FCC in the five -member FCC held a press conference to influence the opinion against Powell and the other two Republicans in the committee.	The two Democrats of the FCC committee of five members held a press conference to influence the opinion against Powell.
0	289188_A3	289505_A3	It costs about $ 20,000 per eight-week treatment, comparable to other injected cancer therapies, said a spokeswoman.	It costs about 20,000 US dollars per average treatment course -16 to 17 weeks.
1	2077719_A3	2077537_A3	The OneNote note tool is listed at £ 169.99, while the InfoPath XML (Extensible Markup Language) costs data acquisition for £ 179.99.	The OneNote note tool is listed at $ 273, while the InfoPath XML data acquisition application costs $ 289.
1	3313145_A3	3313172_A3	The current plan is to publish the video tapes of the sessions after the US evaluation on Friday, said Jim Landale, a spokesman for the tribunal.	The current plan is to publish video bands of the sessions on Friday after the review, said Jim Landale, a spokesman for Tribunal.
1	1183958_A3	1183917_A3	The ratio was 3 to 1 forty to 50 years ago, said Kessler and 10 years ago 2 to 1.	The ratio was about 3 to 1 forty to 50 years ago, said Kessler and 10 years ago it was about 2 to 1.
1	259814_A3	260052_A3	Before Bush spoke to the economy, Bush discussed the terrorist attacks in Saudi Arabia, in which up to 29 people, including seven Americans, were killed.	The president began his speech by recognizing the terrorist attacks in Saudi Arabia, which killed at least 29 people, including seven Americans.
1	1860590_A3	1860965_A3	Sens. John Kerry and Bob Graham rejected invitations to speak.	The no-show were sens. John Kerry from Massachusetts and Bob Graham from Florida.
1	3217914_A3	3217410_A3	The adoption of the Medicare Act in the Senate was almost certain, possibly already today.	The adoption of the Medicare Act in the Senate is almost safe on Monday.
1	899533_A3	899451_A3	Five foreign messages, including the Singapore message in Bangkok, were among the goals.	Five foreign messages in Bangkok, including the Singapore message, were among the targeted ones.
1	330570_A3	330597_A3	SARS has also burdened Taiwan's economy, as is in the economies in the region of the region, which hammeres consumer expenses and leave shops, restaurants and airports empty.	Sars also burdened Taiwan's economy and hammered consumer expenditure with shops, restaurants and airports empty while people stay at home.
1	1856517_A3	1856552_A3	Minister Saud al-Faisal visit was announced on Monday by two administrative officials who discussed him on the condition not to be identified by names.	The visit of Minister Saud al-Faisal was announced by two administrative officials who spoke on the condition of anonymity.
0	379912_A3	380057_A3	Spot Gold was quoted at 1000 GMT at $ 367.90 / 368.60 per ounce after he had marched up to USD 369.50 - a level that has not been seen since February 10.	Spot Gold was quoted at $ 358.65 / $ 359.15 per ounce by 0500 GMT after reducing up to 359.25 US dollars - a level that has not been seen since February 25.
1	2278050_A3	2278126_A3	The pastor was charged with a time number of damage to a computer.	The pastor faces a federal number that has deliberately damaged a protected computer.
0	375988_A3	375914_A3	She appeared there in front of a federal court on Monday and was expected to be moved to Houston in two weeks.	Holloway resulted in Cleveland on Friday and was expected to be moved to Houston in two weeks.
1	184751_A3	184597_A3	However, there is no photo of Peter Hollingworth in the June issue examined by the Herald from the Herald.	However, there is no photo of Dr.Hollingworth in the June edition of the magazine yesterday.
1	2095800_A3	2095807_A3	The bank also said that by September 30, 2003, the Agreement of Draxs is subject to high -ranking banks, conductors and security banks.	The offer is also subject to Goldman, which by September signed an agreement with the high -ranking banks from Drax, conductor bonds and security banks.30, it is said.
1	2271486_A3	2271836_A3	The 50 -year -old Hill would be the first person to kill an abortion doctor.	On Wednesday, Hill is said to be the first person to be executed for murder of an abortion doctor.
0	1076887_A3	1076865_A3	On January 10th, Shawanda Denise McCalister, who was also pregnant, was bound and strangled in her apartment in the same neighborhood.	On January 1, Nikia Shanell Kilpatrick, who was pregnant, was bound and strangled in her apartment.
1	2182211_A3	2182122_A3	It ended a diplomatic drought between the two nations, which for months compared to the North Korean nuclear program and American demands that it is hired in contradiction to the months.	The contact between the delegations ended a diplomatic drought between the two nations, which in contradiction to the nuclear program and the USA demands that it will be set immediately.
1	3028143_A3	3028234_A3	The centers for Medicare and Medicaid Services, the Federal Authority, which leads Medicare, started a similar effort for nursing homes last year.	The centers for Medicare and Medicaid launched a similar consumer tool for nursing homes last year.
0	300634_A3	301341_A3	Scientists have reported a decline in large predatory fish in the oceans in the world for half a century.	Scientists have reported a decline in the great predatory fish in the oceans in the world for half a century, a bad assessment that occurred immediate skepticism of commercial fishermen.
0	2524956_A3	2525064_A3	After a loss of 26.46, the Nasdaq Composite Index fell by 25.17 or 1.4 percent to 1,792.07.	The technology of Nasdaq Composite Index .ixic fell based on the latest available figures by 25.17 points or 1.39 percent to 1,792.07.
1	758278_A3	758048_A3	The congress passed twice similar restrictions just to set President Bill Clinton a veto.	The congress passed twice similar bills, but the then President Clinton has filed it both times.
1	303299_A3	303003_A3	"He said they were in need," said Sam Granato, chief of police at Kingsville.	We "suffocate", said Sam Granato, head of the Kingsville police.
1	2481604_A3	2481631_A3	Calvin Hollins Jr. The lawyer Thomas Royce repeatedly said that his client had no connection with the company that E2 had and operated.	The lawyer for Hollins Jr.thomas Royce said his customer had no connection to the company that E2 had and operated.
1	3271454_A3	3271282_A3	But none of them rejected the idea directly, said minister.	But none of the ministers opposed Mr. Powell's proposal on Thursday, the ministers said.
1	3419298_A3	3419192_A3	Nobody was killed in the attacks that were passed on in a fight against Saudi security forces despite large setbacks for Al -Qaida.	Nobody was killed in the latest attacks that, despite the serious setbacks for al-Qaida, were continued after fighting with Saudi security forces.
1	778948_A3	779030_A3	The company earned 14 cents per share a year earlier.	A year ago, the company made a profit of 12 cents per share.
1	2894851_A3	2894608_A3	That should be the standard - not how many people register, ”he said.	"This should be the standard, not how many people actually registered," said Mr. Richter the judge.
0	2551482_A3	2551643_A3	Among three main candidates, Schwarzenegger wins the fight for independent and crossover voters.	Schwarzenegger takes up more independent and crossover voters than busmanters.
1	126746_A3	126660_A3	The chief merchandising officer decides what the shop will sell and gives it a signature to attract buyers and hopefully to lure them back.	The chief merchandising officer decides what the shop will sell and gives him the signature that buyers attracts and bring them back again and again.
1	1043007_A3	1043209_A3	"So that customers can get the best out of the Internet, several factors are of crucial importance," Pierre Danon, CEO of the retail unit of BT.	"So that customers can get the best out of the Internet, several factors are of crucial importance," said Danon.
0	1467845_A3	1467892_A3	A representative of the U-Haul based in Phoenix refused to comment on the case before the judge's statement was published.	Anthony Citrano, a representative of Whhenu, refused to comment on the case.
0	249699_A3	249623_A3	Vivace was founded in 1999 and collected over 118 million US dollars in three rounds of venture financing.	In difficult times for technology risk capital, Vivace collected over 118 million US dollars in three rounds.
1	652661_A3	652656_A3	He also managed "The Flintstones", "Beethoven" and "Jingle the Way".	The other credits from Levant include "The Flintstones", "Jingle the Way" and "Beethoven".
1	1027118_A3	1027150_A3	When he left the court, McCartney Amrozi took a long, angry look, which almost hid behind his lawyer.	When he left the Court, McCartney Amrozi threw a long, angry look, who tried to hide behind his lawyer.
1	1964152_A3	1964187_A3	"We start the epidemic with more cases and more affected areas than in the previous year.	"It indicates that we start the epidemic with more cases than last year," said Gerberding.
0	3448488_A3	3448449_A3	The Dow Jones Industrial Average <.dji> added 28 points or 0.27 percent at 10,557 and reached its highest level in 21 months.	The Dow Jones Industrial average <.dji> rose by 49 points or 0.47 percent to 10,578.
1	1087515_A3	1087318_A3	The offer of $ 19.50 per share will be offered two days after the revision of Peoplesoft for the smaller rival J.D.Edwards & Co.jdec.o to include cash and stocks.	Oracle 'S $ 19.50-a-shape offer two days after Peoplesoft has its original all-shame deal with the smaller rival J.D.Edwards & Co added money.jdec.o.
1	2923683_A3	2923676_A3	CIA director George Tenet said that the two men were "defined by commitment and courage".	"[They] were defined by commitment and courage," said the director of the CIA, George Tenet.
1	2494381_A3	2494531_A3	The FTC also asked the judge to suspend his judgment until he had appealed.	The FTC asked the court on Wednesday to block the judgment and submitted an appeal.
1	1353189_A3	1353442_A3	Gerry Kiel, a representative of the EU agriculture in Washington, said the EU minister was invited, canceled because the union concludes the talks about agricultural reform.	The EU agricultural representative in Washington said that the EU minister was invited, canceled because the union completes talks about the agricultural reform.
1	2749322_A3	2749663_A3	The democratic candidates also announced that their donation laws submit a deadline for quarterly reports to the Federal Election Commission before Wednesday.	The democratic candidates also announced before the deadline of today's donation procurement announced to submit quarterly reports to the Federal Election Commission.
1	881610_A3	881572_A3	Even the pizza man took part and delivered a plane with the picture of the missing girl together with the pizza and a two-liter bottle of Pepsi in Cruz 'house.	Even the pizza delivery took part and unintentionally delivered a brochure with the picture of the missing girl to Cruz's house during his run.
1	14515_A3	14484_A3	The Institute for Supply Management said its index for the activity of non -production rose from 47.9 to 50.7 in March.	The Institute for Supply Management said its index for non -manufacturing activity rose to 50.7 and in March rose from a one -month contraction by 47.9.
1	1359554_A3	1359450_A3	Suses will also increase the sales of Suses and improve HP's Linux business, they said.	The deal also increases Suses's sales worldwide and improves HP's Linux business, they said.
0	2204592_A3	2204588_A3	Sun Microsystems Inc. announced on Thursday that the hardware compatibility list for the Solaris X86 operating system platform Edition has added 100 new systems for third-party providers and 100 new components.	The provider has added 100 new systems from third-party providers and 100 new components to the hardware compatibility list (HCL) of the operating system.
1	3250031_A3	3250014_A3	To create the condylus, Dr. usedMao and colleague Adel Alhadlaq adult stem cells from the bone marrow from rats.	He and a colleague created the joint condylus using stem cells from the bone marrow of rats.
0	3177055_A3	3177119_A3	New studies show that around 540,000 high-tech jobs in the United States were lost in the United States in 2002.	In 2001 there were 6.5 million high-tech jobs in the USA.
1	2228736_A3	2228856_A3	Of personal vehicles, 57 percent cars or station cars, 21 percent vans or SUVs, are 19 percent light trucks.	Of all personal vehicles, 57 percent cars or station cars, 21 percent vans or sports supply vehicles and 19 percent are light trucks.
1	1887655_A3	1887596_A3	Network Security Products Maker Secure Computing Inc. announced on Tuesday that he acquires content filtering providers N2H2 for $ 20 million and promotes consolidation in an already competitive market.	Network Security Products Maker Secure Computing said on Tuesday that the content filter company N2H acquires 2 for 20 million US dollars and promotes consolidation in an already competitive market.
0	2885428_A3	2885526_A3	Mel Gibson's passionate biblical epic "The Passion of Christ" will open on February 25 on Wednesday in the Roman Catholic calendar in the USA.	Mel Gibson negotiates with Newmarket films to distribute his competitive biblical epic "The Passion of Christ" in the United States.
1	516877_A3	516921_A3	Judge John Paul Stevens compared the questioning of Martinez with "an attempt to get an involuntary confession from a prisoner through tortious methods".	Judge John Paul Stevens wrote for the minority and said that the survey was comparable to maintain an involuntary confession from a prisoner using tortious methods. "
1	2199099_A3	2199074_A3	Illinois State Police Accident Reconstruction Experts examined the matter.	The state police examined, said Vazzi.
1	2889005_A3	2888954_A3	The public prosecutor said that PW Marketing violated the 1998 anti-Spam law in 1998 by sending unwanted emails without a fee-free number that recipients could call to stop additional mailings.	The public prosecutor said that PW Marketing violated the 1998 anti-spam law, since these undesirable emails were sent without a free call number so that the recipients make calls to stop additional mailings.
1	556737_A3	556780_A3	They were released to the authorities after the officials delivered the soda to the shooters, with a long floor passing the Six pack through a door.	They were released to the authorities after the officials have a six -pack Dr.Pepper had delivered, a long stick passing the soda through a door.
0	1670433_A3	1670386_A3	The children were last seen on July 4 at a fireworks in Concord with their father Manuel Gehring.	The authorities believe that the children, who were most recently seen with their father at a fireworks in Concord on July 4, are dead.
0	2824462_A3	2824446_A3	The hall will be the home of Los Angeles Philharmonic and the La Master Chorale.	The Los Angeles Master Chorale and the Los Angeles Philharmonic Brass Ensemble also performed.
0	1657632_A3	1657619_A3	The star and singer of the neighbors rested yesterday in her family home in Sydney and will carry out further tests today.	Gaudrem rested yesterday in her family house in Sydney and will have more tests today to determine their precise treatment.
1	1458108_A3	1458147_A3	Kerry Kennedy Cuomo and Andrew Cuomo are married for 13 years.	Andrew Cuomo and Kerry Kennedy were married for 13 years.
1	1945484_A3	1945410_A3	The majority leader of the Senate, Bill deadline, Republican of Tennessee, said he hoped that the congress would end work for legislation by the end of September.	The majority leader of the Senate, Bill deadline, R-Tenn. He hoped that the congress would end the work for legislation by the end of September.
0	1035510_A3	1035558_A3	The crime report surveyed 11,600 police and law enforcement authorities nationwide.	The report describes the crime that was reported to law enforcement authorities nationwide.
0	3292737_A3	3292585_A3	The state wants to reduce the wolf numbers in approximately 1,700 square meters near the village of McGrath.	The state wants to kill the wolves in approximately 1,700 square meters near McGrath to build a kind of moose kindergarten.
1	1455958_A3	1455870_A3	The expected 90 million US dollars were expected.	The tax is expected to collect 90 million US dollars.
0	555617_A3	555528_A3	The 3rd armored cavalry regiment is 5,200 strong and the largest combat unit in Fort Carson.	The 34 -year -old Broomhead was assigned to the 2nd season, the 3rd armored cavalry regiment.
1	3053745_A3	3053832_A3	O 'Donnell wrote in her autobiography: "Find me" that she was "a abused child".	In her autobiography "Find me", wrote o 'Donnell, "I was a abused child.
1	2396937_A3	2396818_A3	"The risk of inflation that becomes undesirable is the predominant concern in the foreseeable future," said the Fed in an explanation that accompanied the unanimous decision.	"The risk of inflation to become undesirable is the predominant concern for the foreseeable future," said the Committee on Open Market for the public market for the state.
0	3192750_A3	3192828_A3	The survey carried out by the KRC Communications Research from Newton was carried out on Wednesday and Thursday.	The survey with 405 registered Massachusetts voters was carried out by RKM Research and Communications from Wednesday to Friday.
0	2339738_A3	2339771_A3	"It is bad for Symbian," said Lindberg, analyst at Dresden's small word of water stone.	"Motorola has shown a clear unfaithful" to Symbian, "said Lindberg, Analyst at Dresden's small word of water stone in London.
1	99322_A3	99374_A3	The pressure also came from religious circles last night when three Anglican bishops said it was time for their former colleague.	The pressure on Peter Hollingworth to step down when the Governor General intensively said last night when three Anglican bishops provided that it was for her former colleague to resign from colleagues.
1	2933343_A3	2933396_A3	The attack on the Al-Rashid Hotel, during the deputy minister of defense Paul Wolfowitz, underlines the nature of the problem.	The attack on the Rashid Hotel on Sunday underlines the type of problem when visiting the Defense Minister Paul D. Wolfowitz.
1	1757060_A3	1756887_A3	"He often called me for advice," said Ronald L. Kuby, a friend and well -known lawyer who had represented him in the event of harassment.	"He often called me for advice," said lawyer Ron Kuby, a friend who had represented him in court.
1	159945_A3	160232_A3	The United States wants the measure to be passed by June 3 if the oil-for-food program has to be renewed.	The Bush administration wants the measure to be approved by June 3 if the existing oil-for-food program is for renewal.
1	1646691_A3	1646618_A3	Police spokesman Brig. General Edward Aritonang confirmed on Saturday that two more had been arrested, one in Jakarta and one in Magelang, central -Java.	Brigadier General Edward Aritonang, a police spokesman, confirmed yesterday that two more had been arrested, one in Jakarta and one in Magelang, central -Java.
1	1550880_A3	1551024_A3	At the end of last year, for example, more than 1,800 US soldiers were placed in Dschibuti to carry out operations for fighting terrorism in the Horn of Africa.	Since the end of last year, for example, more than 1,800 members of the American military have been placed in Dschibuti to carry out terrorism control in the Horn of Africa.
0	2862020_A3	2862058_A3	"I think it should have been released years ago," said Brian Rohrbough, whose son Daniel was killed in Columbine.	Brian Rohrbough, whose son Daniel was killed in Columbine, said that the band raises disturbing problems.
0	2564891_A3	2565017_A3	The Bureau report shows that in white, black, humans 18 to 24 and higher-income low-income increases from the rates that have not been insured have increased.	With regard to the broad scope of the recession and its consequences, white, black, humans 18 to 64 and earners with medium and higher incomes were significant increase in rates that are not insured.
0	1616174_A3	1616206_A3	Bob Richter, a spokesman for the House spokesman Tom Craddick, had no comment on the verdict.	Bob Richter, spokesman for Craddick, R-Midland, said the spokesman had not seen the judgment and could not comment.
0	1479820_A3	1479611_A3	The technology of Nasdaq Composite Index <.ixic> added 8.27 points or 0.51 percent to 1,633.53.	The 500 index.SPX wider standard & Poor rose by 4.3 points or 0.44 percent to 980.52.
1	1793615_A3	1793553_A3	Carlow and his group drove drugs by forging paper stuff that show the former owners of the programs.	The network stood drugs by forging paper stuff that show the previous owners of the programs.
0	1617827_A3	1617800_A3	A spokesman for the US law firm in Atlanta also refused to comment.	On Friday morning, Coca-Cola announced that the American law firm in Atlanta started an inquiry.
0	1066386_A3	1066809_A3	Blair said that there are not "a crushed truth" in accusations that the government prove, and has contradicted the demand for a complete public investigation.	Blair said that there is no "insight into the truth" in accusations that the government has manipulated evidence of Iraq's arms programs.
1	2650436_A3	2650346_A3	They only ensured that they crossed all I -S and all T 's, ”said Schooff.	They only made sure that they exceeded all I -S and all T -'s, ”said Blair Schoof, Executive Director of Music at AOL Europe.
1	3061131_A3	3061148_A3	The comment period should have expired on Monday.	A public commentary period for the proposed new taxes ends on Monday.
0	1618476_A3	1618455_A3	It even completed a deal for sales and advertising with the popular P2P service Grokster.	Puretunes has also lost a sales contract with the popular software company for the Grokster file wapping software.
1	2209389_A3	2209110_A3	The group, the Schwarzenegger, the United Latin American Citizens' league, criticized, said the position of the actor born in Austria questioned his commitment to Latinos.	The league of the United Latin American Citizens, the group that criticized Schwarzenegger, said the position of the actor born in Austria questioned his commitment to Hispanics.
1	417135_A3	417203_A3	He said that the European governments had "blocked all new organic uses due to unfounded, unscientific fears.	"You have blocked all new biogers because of unfounded, unscientific fears," said Bush.
1	698925_A3	698943_A3	According to international business machines Inc.Laut ibm.n, the market mood became examined US investment regulators the bookkeeping of the world's largest computer society.	The market feeling was also cautious after international business machines.
1	859626_A3	859581_A3	Oh yes, Miami, Boston College and Syracuse leave the big east to sit at the Atlantic Coast Conference.	Consider the Boston College, Miami and Syracuse to leave the Big East for the Atlantic Coast Conference by the end of the month.
1	1277527_A3	1277464_A3	Community College students will increase their tuition fees by 300 to 2,800 US dollars or 12 percent.	The tuition fees on the six two-year Community Colleges will jump $ 300 to $ 2,800.
0	2035179_A3	2035364_A3	The US forces recently arrested around 40 alleged foreign militants near the Syrian border and are now questioning them.	The third armored cavalry regiment recently recorded around 40 suspected fighters near the Syrian border, said officials.
1	3106460_A3	3106512_A3	"Nobody has to fear anything to be identified correctly, but everything that is stolen or abused before his identity," said Blunkett.	He added: "Nobody has to fear anything to be identified correctly, but everything that fears before his identity is stolen or abused."
1	3418000_A3	3417854_A3	They suspect the same anarchist group, which according to the Italian news agency Ansa took responsibility for the explosions on December 21 near his house.	The Italian police, which examines the Prodi bomb, suspects an anarchist group that, according to the Italian news agency Ansa, took responsibility for explosions on December 21 near his house.
1	430564_A3	430518_A3	Followers say that a city casino attracts tourists and congressers who will spend games and money for restaurants and shops.	Followers say that these people play and have enough money to spend in restaurants and shops.
0	593304_A3	593119_A3	Around 37,000 US troops are currently stationed in South Korea.	There are 100,000 US troops in Asia, most of them in South Korea and Japan.
0	3164761_A3	3164606_A3	Peterson told the police that he fished in San Francisco Bay alone on Christmas Eve and returned to an empty house.	Peterson told the police that he left his wife on December 24 at 9:30 a.m. on December 24th in San Francisco Bay.
0	58344_A3	58540_A3	The North American markets were mixed into untrue on Monday when the winning season slowly and economical indicators pull into the spotlight.	The North American markets achieved early growth on Monday morning when the winning season put more slow and economic indicators in the spotlight.
1	57269_A3	57250_A3	Due to mergers among the subsidiaries and a change in the accountants, Mosel was not able to make degrees in time, the company said on Monday.	Due to mergers among the subsidiaries and an amendment to the accountants, Mosel was not to be submitted in time, the company said yesterday.
