Quality	#1 ID	#2 ID	#1 String	#2 String
0	137017_A1	136883_A1	Cambone said U.S forces found the tractor-trailer April 19 at a Kurdish checkpoint near the city of Mosul in northern Iraq .	Kurdish force at a checkpoint near Mosul in northern Iraq assume the trailer on April nineteen .
0	1300475_A1	1300604_A1	Sony Ericsson also said it would shut down its GSM / UMTS R & five_hundred center in Munich , Germany , to increase profitability .	Sony Ericsson besides say it plans to close its R & D site in Munich , Germany , for GSM and UMTS handset .
1	672171_A1	672222_A1	J.D . Edward shareholders will receive 0.86 of A contribution of PeopleSoft for each share of J.D . Edwards .	Shareholders will get 0.86 PeopleSoft share , or $ 13.11 , for each J.D . Edwards share , based on recent trading price .
1	274160_A1	274343_A1	That failure to act contributed to September the eleventh and the failure to act today continues ( to put ) Americans in a vulnerable circumstance , `` Graham said .	`` That bankruptcy to act contributed to September 11 and the failure to act today continue [ to put ] Americans in a vulnerable circumstance , `` said Graham .
1	1809428_A1	1809439_A1	The Intel C + + Compiler for Platform Builder for Microsoft .NET be available for the hint list price of $ 1,499 and is intended for OEM and system integrator use .	The Intel C + + Compiler for Platform Builder for Microsoft Windows CE.Net is available for $ 1,499 and is intended for use by device manufacturers and systems integrators .
1	1674771_A1	1674720_A1	`` There were , `` said board member and Nobel-prize winning Stanford physicist Douglas Osheroff , `` some extremely bad decision .	Board member Douglas Osheroff , a Nobel-prize winning Stanford physicist , say : `` There equal some extremely bad decisions .
1	2570300_A1	2570358_A1	He late determine that the incident be cause by the Concorde 's sonic boom .	He by_and_by found forbidden the alarming incident receive been caused by Concorde 's powerful sonic boom .
1	1528193_A1	1528083_A1	Zulifquar Ali , a worshiper slightly wounded by shrapnel , said the attackers first targeted the mosque 's guards .	Witness Zulfiqar Ali , who was slenderly wounded aside shrapnel , said the attackers had focused on the mosque 's guards .
1	960580_A1	960694_A1	He said the problem needs to be correct ahead the space shuttle fleet is cleared to fly again .	He said the prob lem need to be corrected before the space shuttle fleet flies again .
0	758457_A1	758501_A1	doctor would face ticket and up to two year in prison for performing the procedure , except deoxyadenosine_monophosphate a lifesaving step .	Physicians who perform the procedure would face up to two days indium prison , under the bill .
1	2748287_A1	2748550_A1	`` I think it 's belong to be A close vote , but I think the grant proposal is going to win , `` McConnell said .	`` one think information_technology 's going to be a close vote , but I think the Grant proposal 's going to win , `` said Sen. Mitch McConnell , assistant majority leader .
1	667083_A1	666922_A1	`` We make no apologies for find every legal way possible to protect the American public from further terrorist attack , `` Barbara Comstock said .	`` We make no apology for finding every legal way possible to protect the American_English public from far terrorist attack , `` said Barbara Comstock , Ashcroft 's press secretary .
1	264662_A1	264632_A1	Since march 11 , when the market 's major index were at their lowest levels since shoot multi-year lows in October , the tech-laden Nasdaq has rise nearly 20 per cent .	Since March 11 , when the grocery_store major indexes equal at their lowest levels since hit multiyear lows in October , the tech-laden National_Association_of_Securities_Dealers_Automated_Quotations has climbed nearly 20 percent .
1	2046156_A1	2046137_A1	The two men , whose names were not released , both were using Pakistani passports and be see in_concert at the airport earlier in the evening , police said .	The man had Pakistani passports and reportedly were seen together at the airport earlier in the evening , law enforcement source said .
1	2854798_A1	2854832_A1	`` We 've put a lot of effort and energy into better our patching build_up , credibly subsequently than we should experience .	`` We have put A set of energy into piece , later than we should have , `` he state .
1	232420_A1	232708_A1	Rebels sought to consolidate their grip on angstrom troubled northeastern Congolese town Tuesday after a week of fighting that killed at least 112 people .	Rebels consolidated their grip on A troubled northeastern Congolese township Tuesday as residents identified at least 112 dead after a week of fighting .
0	1276799_A1	1276920_A1	This was around the meter Congress cost debate adenine resolution granting the President broad authority to wage war .	inside four days , the House and Senate overwhelmingly endorsed a resolution granting the president authority to go to war .
1	2046138_A1	2046157_A1	After their arrests , the men told investigators they pay to be smuggled into Blaine , Wash . , from Canada last month , two sources said .	After their arrests , the world told investigators they paid to be smuggled into the connect States from Canada last month .
0	1822540_A1	1822921_A1	merely Adora obeah Nweze , the NAACP state president , say the country only tried to prove its conclusion of suicide , rather than view the possibility of murder .	Adora obeah Nweze , the NAACP state president , said the state has refused to see the possibility of mangle .
1	1113463_A1	1113352_A1	`` We buttocks 't change the past , but we can do a lot about the future , `` Sheehan said at a news league Wednesday afternoon .	`` We can 't change the past , but we can do a lot about the future , `` Sheehan say hours after arriving in Phoenix .
1	1152748_A1	1152795_A1	Subsequently , some bondholders have filed suit to block the commute crack .	Bondholders of Mirant Americas generation subsequently charge suit against Mirant seeking to block the exchange offer .
1	1987927_A1	1987906_A1	military_officer Evans did not respond to requests for an interview last week .	Officer Evans had declined written and telephone requests for an interview .
0	2636610_A1	2636828_A1	Sixty players and five coaches from the school attended the training camp in August in Preston Park , about 125 miles north of Philadelphia .	Sixty player and five coaches from Mepham High School in Bellmore , Long Island attended the training camp in august .
0	2564069_A1	2564090_A1	The official would not name the leakers for the record and said he had no indication that Mr Bush know about the call .	The official would not name the leakers for the record and would not name the journalists .
1	956277_A1	956502_A1	indium his new position , Dynes will earn $ 395,000 , a significant increase over Atkinson 's salary of $ 361,400 .	Dynes will be paid $ 395,000 a year ; Atkinson 's salary be $ 361,400 .
1	1570830_A1	1570961_A1	Schering-Plough shares fell 72 cents to close at $ 18.34 on the New York Stock Exchange .	The shares fell seventy-two cents , or 3.8 percent , to $ 18.34 Monday on the New York stock Exchange .
1	142204_A1	141852_A1	Defense secretary Donald Rumsfeld and other top Pentagon officials downplayed Wallace 's comments .	The defense repository , Donald Rumsfeld , and other top Pentagon officials played toss_off his comment .
1	3394891_A1	3394775_A1	Twenty-eight people be believed to have been spending Christmas Day with the caretaker of the St Sophia 's camp , when the mudslide smashed into two cabins .	Twenty-seven people exist believe to have been spend Christmas Day with the caretaker of Saint Sophia camp , a Greek Orthodox facility , when the mudslide roared done .
1	3020795_A1	3020597_A1	One , Fort Carson-based Sgt . Ernest Bucklew , 33 , was along his way home to attend his mother 's funeral in Pennsylvania , relatives state .	Sgt . Ernest Bucklew , 33 , be coming home from Iraq to bury his mother in Pennsylvania .
1	1640881_A1	1640785_A1	And `` although the preconditions for recovery remain in place , `` information_technology said the prospects for British exports be `` weaker than previously expected . ``	`` Although the precondition for recovery remain in place , the prospect for external demand for United_Kingdom output_signal constitute weak than previously expected . ``
0	2963943_A1	2963880_A1	One , Capt . Doug McDonald , remained hospitalized in critical stipulate on Thursday .	Her 20-year-old sister , Allyson , be severely burned and remained hospitalized in critical condition .
1	2257252_A1	2257160_A1	Israel 's defense minister on Sunday raised the apparition of an Israeli invasion in the Gaza Strip , where Palestinian militants already boldness a deadly air campaign .	Shaul Mofaz , Israel 's Defence Minister , raised the prospect of a ground offensive into the Gaza Strip , in addition to adenine growing air campaign to assassinate Hamas militants .
0	969672_A1	969295_A1	The broader Standard & Poor 's 500 Index .SPX eased 7.57 points , or 0.76 percentage , at 990.94 .	The technology-laced Nasdaq Composite Index was down 25.36 points , Oregon 1.53 percentage , at 1,628.26 .
0	2494061_A1	2494129_A1	The arrangement of Petroleum exporting state defy expectations on Wednesday and lowered its output ceiling by 900,000 barrel a day to 24.5 million barrel get_down in November .	The organization of petroleum Exporting country decided yesterday to lower its output ceiling by 900,000 barrel deoxyadenosine_monophosphate day to 24.5 million barrels start in November .
0	2832331_A1	2832384_A1	though that slower spending make 2003 look better , many of the expenditures actually will occur in 2004 .	Though that slower spending made 2003 look better , many of the consumption will actually occur in 2004 , making that year 's shortfall worse .
1	3270373_A1	3270399_A1	But Odette be the first to class over the Caribbean ocean Indiana December , the Center said .	It is the first named storm to develop inch the Caribbean in December .
1	27707_A1	27662_A1	Announced last week , Apple 's iTunes Music Store has sold over 1 million songs in the first week , the company announce on Monday .	apple computer 's new on-line music service sold more than 1 million songs during its first week of operation , the company said Monday .
1	711058_A1	711195_A1	`` Such communication will help adult stag_party make More informed choice , `` company frailty President_of_the_United_States Richard Verheij told A House Department_of_Energy and Commerce subcommittee astatine a separate hearing .	`` such communication will help adult smokers lay_down more informed choices , `` company frailty president Richard Verheij told a separate hearing , before a house Energy and Commerce subcommittee .
0	1690639_A1	1690835_A1	The dollar was last at $ 1.1149 to the euro , close to its strongest level since April 30 .	The dollar push as high as $ 1.1115 to the euro in early trade , extending Tuesday 's one percent rally to reach its strongest level since April 30 .
1	2046157_A1	2046255_A1	subsequently their arrests , the men told investigators they paid to exist smuggled into the United States from Canada last month .	After their arrests , sources said the men admitted they were smuggled into Washington state from Canada Indiana July .
1	1463866_A1	1463765_A1	The Production Index rose by 1.4 percentage points from 51.5 percentage in May to 52.9 percent in June .	The production index rose to 52.9 percent from 51.5 percent in whitethorn .
0	1865364_A1	1865251_A1	The joined States finally yield during President Bush 's visit to Africa earlier this month .	During President Bush 's trip to Africa earlier this month , however , Washington said it would support the increase .
1	2569220_A1	2569234_A1	Germany , another adversary of the war currently on the U.N. Security council , own move closer to the unite state , and did not insist on a timetable Monday .	Germany , another opponent of the war currently on the U.N. Security Council , in recent weeks has moved closer to Washington and did not insist along a timetable .
1	2741792_A1	2741869_A1	Power5 , like Power4 , includes two processor core indium vitamin_A individual slit of silicon .	like the Power4 , the Power5 contains deuce central_processing_unit core on one chip .
1	3137958_A1	3137987_A1	She said in 2003 , not one U.S. state hold Associate_in_Nursing fleshiness rate below 15 percentage .	She said in 2003 , not one American_English state had Associate_in_Nursing fleshiness level less than fifteen percent of the population .
1	1615721_A1	1615625_A1	special , sensitive light sensors pick up the telltale glow , he said .	A sensitive light detector then looks for the telltale blue glow .
1	2644062_A1	2644100_A1	The federal government is approving new pesticides without basic information such as whether they harm children , says Canada 's environment commissioner .	The federal government is approving new pesticides without even knowing whether they pose a threat to child , Canada 's environment watchdog warned yesterday .
0	3273223_A1	3273137_A1	In September 2002 , the nearby Gard region was reach by similar flood .	in September 2002 , floods in the Gard region killed 23 people .
1	2391429_A1	2391569_A1	Overall , 83 percent of women washed up , compare with 74 percent of men .	merely in San Francisco , 80 percent of men and only 59 percent of woman washed their hands .
0	3150800_A1	3150832_A1	Analysts had expected 53 cents a share , harmonize to research firm Thomson First Call .	base storehouse is ask to report earnings per share of 46 cent for the third quarter , according to Thomson First call .
0	3207740_A1	3207771_A1	The number of people in the UK infect by HIV , the virus that causes help , increased by about 20 per cent last year to nearly 50,000 .	The ball-shaped epidemic of HIV , the virus that lawsuit Aids , is tightening its grip on Britain with a record number of new cases diagnosed last year .
1	1479614_A1	1479631_A1	But stocks have rallied sharply over the past 3-1 / 2 months amid hop for an economic rebound later this year .	But stock have roared higher in the past 3-1 / two months amid hopes for an economic rebound .
1	2377287_A1	2377246_A1	`` Spring get arrived in Estonia -- we 're back in Europe , `` Prime Minister Juhan separate told a news league on Sunday .	`` leap has arrive in Estonia - we 're back in Europe , `` Juhan Parts , prime minister , told a news conference death night .
0	1674994_A1	1675024_A1	AMD will own a 60 percent interest in the new company and Fujitsu owns 40 percent .	Fujitsu will own forty percentage of the company , which will be headquartered in Sunnyvale , Calif .
0	3013181_A1	3013090_A1	he be then given bequeath to appeal against the sentence to the Supreme Court of Appeal .	He was give farewell to appeal against part of his conviction and sentence .
0	2576090_A1	2576067_A1	song can be burned to CDs , but the same playlist can only be burned up to five times - Apple 's put_option the limit at ten burns .	track toilet exist burned to cadmium , but the same playlist may only be burned up to five times .
1	424702_A1	424628_A1	SSE shares were short changed , up 0.3 percent at 654 pence by 1018 Greenwich_Mean_Time , but analysts welcomed the move .	south_southeast shares were unchanged at 652 pence by 0835 GMT but analyst welcomed the deal .
0	1087794_A1	1087906_A1	Shares of EDS gained $ 1.49 , operating_room 6.6 percent , to $ 23.999 early Wednesday on the New York Stock substitution .	Shares be off 30 cent , operating_room 1.3 percent , at $ 22.58 on Tuesday on the New York Stock Exchange .
1	263690_A1	263819_A1	`` There is no conscious policy of the connect state , I can assure you of this , to move the dollar astatine all , `` he said .	He also said there be no conscious policy by the United States to move the value of the dollar .
0	2832301_A1	2832197_A1	The deficit is still expected to top $ 500 billion in 2004 -- even with Associate_in_Nursing improving economy .	But Mr. Bolten cautioned that the deficit was still likely to exceed $ 500 billion in the 2004 fiscal year .
1	2475154_A1	2475032_A1	`` As a responsible leader we feel it necessary to make these changes because online chat serve are increasingly being misused , `` Microsoft told the BBC .	`` As a responsible leader we felt it necessary to make these changes because on-line chat services be increasingly be misused , `` express Gillian Kent , director at MSN UK .
1	629327_A1	628977_A1	We have already found two preview , both of which we believe were used for the manufacture of biological weapon .	We have already found two trailers that we and the Americans believe were used for chemical and biological weapons . ``
0	1962336_A1	1962172_A1	America on-line last quarter lost 846,000 dial-up subscribers .	No wonder AOL lost 846,000 subscriber final quarter .
1	2517014_A1	2516995_A1	Myanmar 's pro-democracy leader Aung San Suu Kyi will render home belated Friday but will remain in detention after recovering from surgery at a Yangon hospital , her personal physician said .	Myanmar 's pro-democracy drawing_card Aung San Suu Kyi will be kept under house arrest following her release from a hospital where she underwent surgery , her personal physician said Friday .
1	2931868_A1	2932271_A1	governor Gray Davis estimated yesterday that the fires could monetary_value closely $ 2 billion .	State officials estimated the cost at nearly $ 2 billion .
1	1777329_A1	1777407_A1	None of the Prairie establish Systems marijuana can be distribute until the text_file is made available , she aforesaid .	None of Prairie Plant 's marijuana can be spread until the health Canada 's user manual be made available , she said .
1	1330643_A1	1330622_A1	According to the merchant Marine ministry , the 37-year-old ship is read to alpha Shipping Inc. based in the Pacific Ocean nation of Marshall island .	The Baltic Sky be a 37-year-old ship registered to Alpha Shipping Inc. based in the Pacific Ocean nation of Marshall Islands .
1	2830598_A1	2830310_A1	he left the ship after the collision , went to his home , and attempted suicide .	Captain Smith left the ferry terminal after the crash , went to his home and attempted suicide .
1	1850025_A1	1850312_A1	He reportedly title Prime Minister Sir Allan Kemakeza have made a deal with him to retain his guns while Harold Keke 's group was armed .	He was reported as suppose Prime minister Sir Allan Kemakeza had cause a deal with him to hold his guns while ill-famed warlord Harold Keke 's group be armed .
1	1051289_A1	1050975_A1	`` The woman was taken to New Charing Cross Hospital by ambulance and her condition is critical .	She was taken to Charing Cross Hospital , where she stay critically ill last night .
1	3111452_A1	3111428_A1	In an unusual travel , the U.S. Patent and Trademark Office is reconsidering a patent affecting Internet pages that critics contend could disrupt million of Web sites .	in an unusual move that critics contend could interrupt millions of Web sites , the U.S. Patent and Trademark Office be reconsidering a patent affecting internet pages .
1	2950523_A1	2950560_A1	If sufficient evidence exists at the end of what is expected to be a five-day hearing , Peterson bequeath be held for trial on the charges .	If the judge decides that embody so astatine the end of what is expected to be a five-day hear , Peterson will be held for test on the charge .
1	2555597_A1	2555783_A1	They returned in 1999 after rebel raids on a neighboring Russian region and a series of deadly apartment-building bombard that be blamed on the rebels .	In 1999 , troop render after rebel raids on a neighbouring Russian region and a series of deadly apartment-house bombings in Russian cities that were blamed on the rebels .
0	1167835_A1	1167651_A1	Kansas Department of health and environment records show there be 88 abortions performed on daughter historic_period 14 and younger last year .	statistics from the Kansas department of Health and Environment show that 11,844 abortions equal performed in the state last year .
1	1637180_A1	1637269_A1	tropical ramp Claudette continued its slow churn toward the Texas coast early Sunday , with forecasters expecting the plodding storm system to make landfall as A hurricane by early Tuesday .	Tropical storm Claudette headed for the Texas coast Saturday , with forecaster saying the sluggish storm system could reach hurricane strength earlier landfall early Tuesday .
1	593262_A1	593254_A1	`` Everything is going to move everywhere , `` Doug Feith , undersecretary of defence for policy , said in an interview .	`` Everything be going to move everywhere , `` Douglas J. Feith , undersecretary of defence push policy , be quoted as saying .
1	1762550_A1	1762497_A1	accord to Sanmina-SCI , Newisys , based in Austin , Texas , will become a wholly-owned subsidiary .	Newisys , an Austin , Texas , startup head by former IBM and Dell White_House , will become A wholly-owned subsidiary .
1	571118_A1	571179_A1	Several black Democratic leaders were undertake to arrange a meeting with DNC chairman Terry McAuliffe to hash_out the layoff .	Black Democratic leaders were trying to arrange adenine meeting with Democratic national Committee Chairman Terry McAuliffe to discus the layoffs of 10 minority staff_member at party headquarters .
0	1171250_A1	1171385_A1	The company 's shares fall 3.6 percent to close at $ 66.89 on the Nasdaq .	Shares of Express Scripts ESRX.O fell about 4 percent to $ 66.73 on the National_Association_of_Securities_Dealers_Automated_Quotations in late morning trade .
1	2650998_A1	2650889_A1	The Emeryville-based toy company filed suit Friday in federal court in Wilmington , Del . , claiming Fisher-Price is violating information_technology 1998 patent on interactive learning books for toddler and preschooler .	The Emeryville-based toy company filed suit Friday claiming Fisher-Price is violating information_technology 1998 patent on interactive-learning books for toddlers and preschooler .
1	614859_A1	614815_A1	They also drafted a non-binding priorities list intend that vitamin_A quarter of it may be used to reduce plan five percent cut in fees paid to health-care providers .	They also drafted a nonbinding priority list specifying that one-fourth may be used to reduce planned cuts of five percent in fees paid to health care providers .
0	3114193_A1	3114207_A1	The Thomson first_base Call consensus was for earnings of 19 cents a share .	analyst surveyed by Thomson beginning Call had expected earnings of 19 cents per share in the third quarter .
0	2586686_A1	2586305_A1	Mr Hadley , who get a new partner and child , said : `` I constitute absolutely delighted .	in a statement issued by his solicitors , Mr Hadley said : `` I am absolutely delighted with the outcome of continue .
1	1336938_A1	1337021_A1	`` I love the Catholic Church with all my heart , judgment , soul and strength , `` said Troy , who rundle quickly but in a steady voice .	`` I beloved the Catholic Church with all my kernel , heed , soul and strength , `` he said .
0	1423836_A1	1423708_A1	A European union spokesman said the Commission was consulting EU member states `` with a view to taking appropriate action if necessary `` on the matter .	Laos 's second most important export destination - said it was consulting EU extremity state ' ' with a horizon to taking appropriate action if necessary ' ' on the matter .
0	1239811_A1	1239812_A1	A divided Supreme Court predominate that Congress can force the nation 's public libraries to equip computers with anti-pornography filters .	The Supreme Court aforesaid Monday the government can require public libraries to equip computers with anti-pornography filters , resist librarians ' complaint that the law amounts to censorship .
0	547045_A1	547345_A1	Under NASD regulations , Mister Young displace file a response and request a hearing ahead an NASD panel .	The analyst , already let go by Merrill , can request a hearing before a NASD panel .
1	666922_A1	666899_A1	`` We make no apologies for finding every legal way possible to protect the American public from further terrorist attacks , `` said Barbara Comstock , Ashcroft 's press secretary .	`` We make no apology for find every legal means possible to protect the American public from further terrorist attack , `` said Barbara Comstock , Justice department spokeswoman .
0	386343_A1	386068_A1	matchless man died and 15 others were hospitalized after drinking tainted coffee following the April twenty-seven idolize service at Gustaf Adolph Lutheran Church in New Sweden .	The victims drank defile coffee after the April 27 worship service astatine Gustaf Adolph Lutheran Church inch Modern Sweden .
0	633766_A1	633873_A1	The Dow Jones industrial average < .DJI > blush_wine 98.74 points , or 1.12 percent , to 8,949.00 .	The city index outperformed the Dow Jones industrial average , which rose 2.9 percent during the four-day trading week .
0	1726006_A1	1725909_A1	analyst ' consensus estimate from Thomson First Call was for a loss of $ 2.08 a contribution , excluding one-time items .	The estimate of analyst review by Thomson First Call was for vitamin_A loss of $ 2.75 a share .
1	2052012_A1	2052105_A1	He blame guerrillas from the Taliban regime ousted in late 2001 and said it was possible the bomber die in the blast .	He blamed the blast on guerrilla from the Taliban regime overthrown in late 2001 and said it was possible the bomber be killed in the savage .
1	2090911_A1	2091154_A1	Waiting crowds filling the streets on both sides overwhelmed the peacekeeper soon after daylight , sweeping by the barbed wire barricades .	merely waiting crowds filling the streets rushed the bridges soon after day , overrun razor-wire barricades .
0	516006_A1	515989_A1	Responding later , Edward Skyler , A spokesman for the mayor , said , `` The comptroller 's statements , while noteworthy for their sensationalism , bear no relation to the facts .	Jordan Barowitz , a spokesman for Republican Mayor Michael Bloomberg said : `` The accountant 's statements , while noteworthy for their sensationalism , bear no relation to the facts . ``
1	2965621_A1	2965471_A1	Hannum was five-spot and ampere half months pregnant when her mother die .	In her testimony , Kate Hannum said she was 5 one / 2 calendar_month pregnant when her mother Washington killed .
0	342103_A1	342374_A1	Goold said reporters ' call to Peterson may have been monitored .	Prosecutors said interviews Peterson give reporters may have been monitored in case the fertilizer salesman confessed .
0	1733125_A1	1733103_A1	The state 's population be 6,080,485 in 2000 , accord to the U.S. census .	between 1960 and 2000 , however , the state 's population grew by 30.4 percent to 6,080,485 .
1	2265271_A1	2265152_A1	Barry Callebaut will be able to use Brach 's retail network to sell products made from its German subsidiary Stollwerck , which makes cocoa merchandise not sold in the United state .	Barry Callebaut will be able to use Brach 's retail network to sell products made from its German subordinate Stollwerck , which makes chocolate products unknown to the American market .
1	2225652_A1	2225503_A1	The other 18 people in the building , including Harrison 's ex-girlfriend , were not hurt , police spokesman Don Aaron aforesaid .	The other 18 people inside the building - two visitor and 16 employee , including Harrison 's ex-girlfriend - escaped unharmed , Aaron pronounce .
1	3062202_A1	3062308_A1	By skirting the FDA 's oversight , Eagan suppose , the quality of the imported drugs is `` less predictable `` than for those obtained in the United States .	By skirting the Food_and_Drug_Administration 's oversight , Eagan say the quality of the imported drugs is `` less predictable `` than U.S. drug .
1	2911413_A1	2911040_A1	he also accuse royal courtiers of poisoning the brother ’ “ little minds ” .	He said the royal family receive poisoned the princes ' `` little mind . ``
0	1989067_A1	1989022_A1	The total for the Johnny Depp swashbuckler rose to $ 232.8 million .	Its cumulative total be $ 232.8 million , heading for $ 275 million .
0	2676314_A1	2676351_A1	I would like to congratulate Russia on the successful World Climate change Conference last week .	Momentous happenings at the World Climate Conference in Moscow last week .
0	1428155_A1	1428182_A1	astatine least seven other governments have signed agreements , but have ask not to have them publicize .	Egypt , Mongolia , the Seychelles , Tunisia and at least three other governments have signed unpublicized agreements .
1	3119492_A1	3119462_A1	The G + J executive was testifying in Manhattan 's State Supreme Court where O 'Donnell and G + J are action each other for breach of contract .	he spoke in Manhattan 's State Supreme court , where O 'Donnell and G + J action each other for breach of contract .
1	2155514_A1	2155377_A1	He said : `` For the first time there is an easy and low-cost way of making this treasure trove of BBC content available to all . ``	`` For the first time , there is an easy and affordable way of making this treasure treasure_trove of BBC content available to wholly , `` Dyke said .
1	1649586_A1	1649681_A1	by 10 p.m. , Claudette was centered about 320 miles east of Brownsville , with utmost sustained winds of 65 miles_per_hour , 9 mph shy of hurricane strength .	Early Monday , the center of Claudette was about 300 miles east of Brownsville , with maximal sustained fart blow at 65 mph , 9 mph shy of hurricane strength .
1	1022631_A1	1022710_A1	Jim Furyk celebrated his first_base Father 's Day ampere A father by winning his first major golf championship .	His beginning Father 's Day as deoxyadenosine_monophosphate dad , his first major vitamin_A a champion .
1	516067_A1	515977_A1	`` We must not engage in borough war , `` Thompson testified at A budget hearing by the city Council 's finance Committee .	`` We must not engage in borough war , `` the Comptroller William Thompson told the Council , according to his written testimony .
0	3319118_A1	3319092_A1	The standard & Poor 's five_hundred exponent slipped 3.14 points , or 0.29 percent , to 1,071.99 .	The Standard & hapless 's retail exponent < .RLX > was up more than 1.5 percent .
1	66486_A1	66500_A1	He took batting practice on the field for the second time Tuesday since his opening-day injury .	coal-black , who dislocated his entrust shoulder in a collision March 31 , took batting practice on the field for the first time Monday .
1	1552068_A1	1551928_A1	three such vigilante-style attack forced the hacker organizer , World_Health_Organization identify himself only as `` Eleonora [ 67 ] , `` to extend the contest until 7 p.m. Eastern_Time Sunday .	Three such vigilante-style attacks forced the hacker organiser , who identified himself only as `` Eleonora67 ] , `` to extend the contest until 8am ( AEST ) today .
0	1284151_A1	1284174_A1	The redesigned finder also features search , coloured label for custom-make organization of documents and projects and dynamic browsing of the network for macintosh , Windows and UNIX file servers .	It also subscribe coloured labels to better organise documents , and active browsing of the network for macintosh , Windows and Unix file servers .
1	1770700_A1	1770742_A1	But to see those pages , users would be required aside Amazon to register , and Amazon plans to limit the measure of any single book a customer toilet view .	But to watch those pages Amazon would require users to register , and information_technology plans to limit the amount of any single book a browser can view .
1	936978_A1	937500_A1	Eric Gagne gear A perfect ninth for his 23rd save in as many opportunity .	Gagne fall out two in a perfect ninth inning for his 23rd save .
1	2467891_A1	2467898_A1	Between 1993 and 2002 , 142 allegations of sexual attack be reported .	From 1993 to 2002 , there be 142 reported sexual assaults at the academy .
1	424456_A1	424522_A1	`` Mr Gilbertson would have been entitled to these superannuation payments irrespective of ... ( how ) he left the company , `` Mr Argus said .	`` Mr Gilbertson would give_birth been entitled to these ( pension ) payments irrespective of the circumstance indium which he left the ship's_company , `` Mr Argus said .
1	1379534_A1	1379472_A1	Five big East schools , Connecticut , Pittsburgh , Rutgers , Virginia Tech and west Virginia , filed the lawsuit June 6 .	Pittsburgh , West Virginia , Rutgers , Connecticut and Virginia Tech charge the lawsuit this month in Hartford , Conn .
1	212678_A1	212621_A1	Graham order the surgery was not precisely the means to begin a campaign , but he is recuperate .	Graham notice that surgery be not exactly the way to begin a campaign , but he said helium feel strong and has the green_light from his doctors .
1	1965766_A1	1965716_A1	As temperatures soar above 50 degrees ( 120 Fahrenheit ) , fridges and air conditioner have stuttered to A halt indium Basra .	As temperatures soar above 120 Fahrenheit in Basra , electric_refrigerator and air conditioners have stuttered to vitamin_A halt .
1	126740_A1	127044_A1	Chief merchandising officers oversee the buying and development of merchandise , deciding the merchandising direction of the company , or basically what it should stand for .	He operating_room she decides the merchandising direction of the company , or basically what it should stand for .
1	3003536_A1	3003613_A1	`` September and third-quarter data confirm that demand in the global semiconductor market is rising briskly , `` George Scalise , the SIA 's president , said in the statement .	`` September and third quarter datum confirm that demand in the global semiconductor market is rising briskly , `` stated SIA President George Scalise , in adenine statement .
1	2343284_A1	2343320_A1	The ISM noted that `` with the exception of March 2003 , growth in business activity has been reported aside doctrine members every month beginning with February 2002 . ``	`` With the exception of March 2003 , growth in business activity has been reported by ISM members every calendar_month beginning with February 2002 , `` the Arizona-based group said .
1	221463_A1	221513_A1	That investigation closed without any consign being laid .	The investigation was closed without charges in 2001 .
0	1796330_A1	1795954_A1	Officials astatine Mortazavi 's office and the judiciary declined to respond to Reuters ' requests for comment on the accusations .	Judiciary officials did not immediately respond to Reuters ' requests for comment on the criticism of Mortazavi 's appointment .
0	3328016_A1	3328333_A1	Beagle 2 be attached to Mars Express by what is known as A Spin-Up and Ejection mechanism ( Suem ) .	A command is sent to Mars press_out to release Beagle two by what be known as ampere Spin-Up and squirt mechanism .
1	618387_A1	618228_A1	Gary Nicklaus , the 34-year-old son of jack Nicklaus who is playing on a sponsor 's exemption , birdied five of his first nine holes before faltering to a 69 .	Gary Nicklaus , the 34-year-old son of the aureate Bear who be play on a sponsor 's exemption , birdied five of his first nine holes before shooting 69 .
0	746176_A1	745950_A1	The across-the-board Standard & Poor 's 500 index .SPX was up 3.41 points , or 0.35 percentage , astatine 967.00 , also its highest close so far this year .	The broad Standard & Poor 's 500 Index .SPX was down 0.04 point , or 0 percent , at 971.52 .
1	263752_A1	263690_A1	`` There is no conscious policy on the part of the United country to motion the dollar at all , `` Snow said .	`` There is no conscious policy of the united States , I can assure you of this , to move the dollar at all , `` he said .
1	2313849_A1	2313797_A1	`` Events on our system , in and of themselves , could not account for the far-flung nature of the outage , `` FirstEnergy Chief Executive cock Burg told the house panel .	`` event on our system , inch and of themselves , could not account for the widespread nature of the outage , `` Burg aforesaid .
1	54528_A1	54500_A1	Kinsley , for example , wrote in the Post Monday : `` sinner have long cherished the fantasy that William Bennett , the virtue magnate , might be among our number .	`` Sinners have long cherished the fantasy that William Bennett , the virtue magnate , might be among our number , `` Michael Kinsely spell .
1	2395061_A1	2394939_A1	He projected Vanderpool will be available within the future five years .	Products featuring Vanderpool will exist released within five years , he said .
0	985015_A1	984975_A1	One way or another , Harry Potter And The Order Of The Phoenix will be in your hand by Saturday .	precisely about everything about `` harass Potter and the Order of the phoenix `` will set records .
1	3034529_A1	3034440_A1	The ambassador said it was improving to the Americans to press the Iraqi to make the invitation , which he said the United state appears unwilling to do .	The ambassador aforesaid it was astir to the Americans to crusade the Iraqi council to make the invitation - a move he said the unify States appears unwilling to reach .
